Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
10,400,4,15,14,4,14,4,51,6
10,400,4,15,14,4,14,5,49,7
10,400,4,15,14,4,14,6,51,7
10,400,4,15,14,4,14,7,49,9
10,400,4,15,14,4,14,8,48,9
10,400,4,15,14,4,14,9,47,11
10,400,4,15,14,4,14,10,49,9
10,400,4,15,15,4,15,1,49,7
10,400,4,15,15,4,15,2,50,9
10,400,4,15,15,4,15,3,50,13
10,400,4,15,15,4,15,4,51,9
10,400,4,15,15,4,15,5,49,10
10,400,4,15,15,4,15,6,51,10
10,400,4,15,15,4,15,7,49,8
10,400,4,15,15,4,15,8,48,8
10,400,4,15,15,4,15,9,47,10
10,400,4,15,15,4,15,10,49,8
10,400,4,15,16,4,16,1,49,6
10,400,4,15,16,4,16,2,50,8
10,400,4,15,16,4,16,3,50,12
10,400,4,15,16,4,16,4,51,8
10,400,4,15,16,4,16,5,49,9
10,400,4,15,16,4,16,6,51,9
10,400,4,15,16,4,16,7,49,11
10,400,4,15,16,4,16,8,48,7
10,400,4,15,16,4,16,9,47,13
10,400,4,15,16,4,16,10,49,7
10,400,4,15,17,4,17,1,49,5
10,400,4,15,17,4,17,2,50,11
10,400,4,15,17,4,17,3,50,15
10,400,4,15,17,4,17,4,51,7
10,400,4,15,17,4,17,5,49,8
10,400,4,15,17,4,17,6,51,8
10,400,4,15,17,4,17,7,49,10
10,400,4,15,17,4,17,8,48,10
10,400,4,15,17,4,17,9,47,12
10,400,4,15,17,4,17,10,49,10
10,400,4,15,18,4,18,1,49,8
10,400,4,15,18,4,18,2,50,10
10,400,4,15,18,4,18,3,50,14
10,400,4,15,18,4,18,4,51,6
10,400,4,15,18,4,18,5,49,7
10,400,4,15,18,4,18,6,51,7
10,400,4,15,18,4,18,7,49,9
10,400,4,15,18,4,18,8,48,9
10,400,4,15,18,4,18,9,47,11
10,400,4,15,18,4,18,10,49,9
10,400,4,15,19,4,19,1,49,7
10,400,4,15,19,4,19,2,50,9
10,400,4,15,19,4,19,3,50,13
10,400,4,15,19,4,19,4,51,9
10,400,4,15,19,4,19,5,49,10
10,400,4,15,19,4,19,6,51,10
10,400,4,15,19,4,19,7,49,8
10,400,4,15,19,4,19,8,48,8
10,400,4,15,19,4,19,9,47,10
10,400,4,15,19,4,19,10,49,8
10,400,4,15,20,4,20,1,49,6
10,400,4,15,20,4,20,2,50,8
10,400,4,15,20,4,20,3,50,12
10,400,4,15,20,4,20,4,51,8
10,400,4,15,20,4,20,5,49,9
10,400,4,15,20,4,20,6,51,9
10,400,4,15,20,4,20,7,49,11
10,400,4,15,20,4,20,8,48,7
10,400,4,15,20,4,20,9,47,13
10,400,4,15,20,4,20,10,49,7
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,100,4,0,1,0,1,1,2,0
20,100,4,0,1,0,1,2,3,0
20,100,4,0,1,0,1,3,4,0
20,100,4,0,1,0,1,4,5,0
20,100,4,0,1,0,1,5,6,0
20,100,4,0,1,0,1,6,7,0
20,100,4,0,1,0,1,7,8,0
20,100,4,0,1,0,1,8,8,0
20,100,4,0,1,0,1,9,9,0
20,100,4,0,1,0,1,10,11,0
20,100,4,0,1,0,1,11,12,0
20,100,4,0,1,0,1,12,11,0
20,100,4,0,1,0,1,13,12,0
20,100,4,0,1,0,1,14,12,0
20,100,4,0,1,0,1,15,12,0
20,100,4,0,1,0,1,16,14,0
20,100,4,0,1,0,1,17,14,0
20,100,4,0,1,0,1,18,15,0
20,100,4,0,1,0,1,19,17,0
20,100,4,0,1,0,1,20,19,0
20,100,4,0,2,0,2,1,20,0
20,100,4,0,2,0,2,2,20,0
20,100,4,0,2,0,2,3,19,0
20,100,4,0,2,0,2,4,18,0
20,100,4,0,2,0,2,5,17,0
20,100,4,0,2,0,2,6,16,0
20,100,4,0,2,0,2,7,17,0
20,100,4,0,2,0,2,8,17,0
20,100,4,0,2,0,2,9,16,0
20,100,4,0,2,0,2,10,18,0
20,100,4,0,2,0,2,11,17,0
20,100,4,0,2,0,2,12,14,0
20,100,4,0,2,0,2,13,15,0
20,100,4,0,2,0,2,14,14,0
20,100,4,0,2,0,2,15,14,0
20,100,4,0,2,0,2,16,15,0
20,100,4,0,2,0,2,17,15,0
20,100,4,0,2,0,2,18,16,0
20,100,4,0,2,0,2,19,17,0
20,100,4,0,2,0,2,20,19,0
20,100,4,0,3,0,3,1,20,0
20,100,4,0,3,0,3,2,20,0
20,100,4,0,3,0,3,3,18,0
20,100,4,0,3,0,3,4,18,0
20,100,4,0,3,0,3,5,17,0
20,100,4,0,3,0,3,6,16,0
20,100,4,0,3,0,3,7,17,0
20,100,4,0,3,0,3,8,17,0
20,100,4,0,3,0,3,9,16,0
20,100,4,0,3,0,3,10,18,0
20,100,4,0,3,0,3,11,17,0
20,100,4,0,3,0,3,12,14,0
20,100,4,0,3,0,3,13,15,0
20,100,4,0,3,0,3,14,14,0
20,100,4,0,3,0,3,15,14,0
20,100,4,0,3,0,3,16,15,0
20,100,4,0,3,0,3,17,15,0
20,100,4,0,3,0,3,18,16,0
20,100,4,0,3,0,3,19,17,0
20,100,4,0,3,0,3,20,19,0
20,100,4,0,4,0,4,1,20,0
20,100,4,0,4,0,4,2,20,0
20,100,4,0,4,0,4,3,18,0
20,100,4,0,4,0,4,4,18,0
20,100,4,0,4,0,4,5,17,0
20,100,4,0,4,0,4,6,16,0
20,100,4,0,4,0,4,7,17,0
20,100,4,0,4,0,4,8,17,0
20,100,4,0,4,0,4,9,16,0
20,100,4,0,4,0,4,10,18,0
20,100,4,0,4,0,4,11,17,0
20,100,4,0,4,0,4,12,14,0
20,100,4,0,4,0,4,13,15,0
20,100,4,0,4,0,4,14,14,0
20,100,4,0,4,0,4,15,14,0
20,100,4,0,4,0,4,16,15,0
20,100,4,0,4,0,4,17,15,0
20,100,4,0,4,0,4,18,16,0
20,100,4,0,4,0,4,19,17,0
20,100,4,0,4,0,4,20,19,0
20,100,4,0,5,0,5,1,20,0
20,100,4,0,5,0,5,2,20,0
20,100,4,0,5,0,5,3,18,0
20,100,4,0,5,0,5,4,18,0
20,100,4,0,5,0,5,5,17,0
20,100,4,0,5,0,5,6,16,0
20,100,4,0,5,0,5,7,17,0
20,100,4,0,5,0,5,8,17,0
20,100,4,0,5,0,5,9,16,0
20,100,4,0,5,0,5,10,18,0
20,100,4,0,5,0,5,11,17,0
20,100,4,0,5,0,5,12,14,0
20,100,4,0,5,0,5,13,15,0
20,100,4,0,5,0,5,14,14,0
20,100,4,0,5,0,5,15,14,0
20,100,4,0,5,0,5,16,15,0
20,100,4,0,5,0,5,17,15,0
20,100,4,0,5,0,5,18,16,0
20,100,4,0,5,0,5,19,17,0
20,100,4,0,5,0,5,20,19,0
20,100,4,0,6,0,6,1,20,0
20,100,4,0,6,0,6,2,20,0
20,100,4,0,6,0,6,3,18,0
20,100,4,0,6,0,6,4,18,0
20,100,4,0,6,0,6,5,17,0
20,100,4,0,6,0,6,6,16,0
20,100,4,0,6,0,6,7,17,0
20,100,4,0,6,0,6,8,17,0
20,100,4,0,6,0,6,9,16,0
20,100,4,0,6,0,6,10,18,0
20,100,4,0,6,0,6,11,17,0
20,100,4,0,6,0,6,12,14,0
20,100,4,0,6,0,6,13,15,0
20,100,4,0,6,0,6,14,14,0
20,100,4,0,6,0,6,15,14,0
20,100,4,0,6,0,6,16,15,0
20,100,4,0,6,0,6,17,15,0
20,100,4,0,6,0,6,18,16,0
20,100,4,0,6,0,6,19,17,0
20,100,4,0,6,0,6,20,19,0
20,100,4,0,7,0,7,1,20,0
20,100,4,0,7,0,7,2,20,0
20,100,4,0,7,0,7,3,18,0
20,100,4,0,7,0,7,4,18,0
20,100,4,0,7,0,7,5,17,0
20,100,4,0,7,0,7,6,16,0
20,100,4,0,7,0,7,7,17,0
20,100,4,0,7,0,7,8,17,0
20,100,4,0,7,0,7,9,16,0
20,100,4,0,7,0,7,10,18,0
20,100,4,0,7,0,7,11,17,0
20,100,4,0,7,0,7,12,14,0
20,100,4,0,7,0,7,13,15,0
20,100,4,0,7,0,7,14,14,0
20,100,4,0,7,0,7,15,14,0
20,100,4,0,7,0,7,16,15,0
20,100,4,0,7,0,7,17,15,0
20,100,4,0,7,0,7,18,16,0
20,100,4,0,7,0,7,19,17,0
20,100,4,0,7,0,7,20,19,0
20,100,4,0,8,0,8,1,20,0
20,100,4,0,8,0,8,2,20,0
20,100,4,0,8,0,8,3,18,0
20,100,4,0,8,0,8,4,18,0
20,100,4,0,8,0,8,5,17,0
20,100,4,0,8,0,8,6,16,0
20,100,4,0,8,0,8,7,17,0
20,100,4,0,8,0,8,8,17,0
20,100,4,0,8,0,8,9,16,0
20,100,4,0,8,0,8,10,18,0
20,100,4,0,8,0,8,11,17,0
20,100,4,0,8,0,8,12,14,0
20,100,4,0,8,0,8,13,15,0
20,100,4,0,8,0,8,14,14,0
20,100,4,0,8,0,8,15,14,0
20,100,4,0,8,0,8,16,15,0
20,100,4,0,8,0,8,17,15,0
20,100,4,0,8,0,8,18,16,0
20,100,4,0,8,0,8,19,17,0
20,100,4,0,8,0,8,20,19,0
20,100,4,0,9,0,9,1,20,0
20,100,4,0,9,0,9,2,20,0
20,100,4,0,9,0,9,3,18,0
20,100,4,0,9,0,9,4,18,0
20,100,4,0,9,0,9,5,17,0
20,100,4,0,9,0,9,6,16,0
20,100,4,0,9,0,9,7,17,0
20,100,4,0,9,0,9,8,17,0
20,100,4,0,9,0,9,9,16,0
20,100,4,0,9,0,9,10,18,0
20,100,4,0,9,0,9,11,17,0
20,100,4,0,9,0,9,12,14,0
20,100,4,0,9,0,9,13,15,0
20,100,4,0,9,0,9,14,14,0
20,100,4,0,9,0,9,15,14,0
20,100,4,0,9,0,9,16,15,0
20,100,4,0,9,0,9,17,15,0
20,100,4,0,9,0,9,18,16,0
20,100,4,0,9,0,9,19,17,0
20,100,4,0,9,0,9,20,19,0
20,100,4,0,10,0,10,1,20,0
20,100,4,0,10,0,10,2,20,0
20,100,4,0,10,0,10,3,18,0
20,100,4,0,10,0,10,4,18,0
20,100,4,0,10,0,10,5,17,0
20,100,4,0,10,0,10,6,16,0
20,100,4,0,10,0,10,7,17,0
20,100,4,0,10,0,10,8,17,0
20,100,4,0,10,0,10,9,16,0
20,100,4,0,10,0,10,10,18,0
20,100,4,0,10,0,10,11,17,0
20,100,4,0,10,0,10,12,14,0
20,100,4,0,10,0,10,13,15,0
20,100,4,0,10,0,10,14,14,0
20,100,4,0,10,0,10,15,14,0
20,100,4,0,10,0,10,16,15,0
20,100,4,0,10,0,10,17,15,0
20,100,4,0,10,0,10,18,16,0
20,100,4,0,10,0,10,19,17,0
20,100,4,0,10,0,10,20,19,0
20,100,4,0,11,0,11,1,20,0
20,100,4,0,11,0,11,2,20,0
20,100,4,0,11,0,11,3,18,0
20,100,4,0,11,0,11,4,18,0
20,100,4,0,11,0,11,5,17,0
20,100,4,0,11,0,11,6,16,0
20,100,4,0,11,0,11,7,17,0
20,100,4,0,11,0,11,8,17,0
20,100,4,0,11,0,11,9,16,0
20,100,4,0,11,0,11,10,18,0
20,100,4,0,11,0,11,11,17,0
20,100,4,0,11,0,11,12,14,0
20,100,4,0,11,0,11,13,15,0
20,100,4,0,11,0,11,14,14,0
20,100,4,0,11,0,11,15,14,0
20,100,4,0,11,0,11,16,15,0
20,100,4,0,11,0,11,17,15,0
20,100,4,0,11,0,11,18,16,0
20,100,4,0,11,0,11,19,17,0
20,100,4,0,11,0,11,20,19,0
20,100,4,0,12,0,12,1,20,0
20,100,4,0,12,0,12,2,20,0
20,100,4,0,12,0,12,3,18,0
20,100,4,0,12,0,12,4,18,0
20,100,4,0,12,0,12,5,17,0
20,100,4,0,12,0,12,6,16,0
20,100,4,0,12,0,12,7,17,0
20,100,4,0,12,0,12,8,17,0
20,100,4,0,12,0,12,9,16,0
20,100,4,0,12,0,12,10,18,0
20,100,4,0,12,0,12,11,17,0
20,100,4,0,12,0,12,12,14,0
20,100,4,0,12,0,12,13,15,0
20,100,4,0,12,0,12,14,14,0
20,100,4,0,12,0,12,15,14,0
20,100,4,0,12,0,12,16,15,0
20,100,4,0,12,0,12,17,15,0
20,100,4,0,12,0,12,18,16,0
20,100,4,0,12,0,12,19,17,0
20,100,4,0,12,0,12,20,19,0
20,100,4,0,13,0,13,1,20,0
20,100,4,0,13,0,13,2,20,0
20,100,4,0,13,0,13,3,18,0
20,100,4,0,13,0,13,4,18,0
20,100,4,0,13,0,13,5,17,0
20,100,4,0,13,0,13,6,16,0
20,100,4,0,13,0,13,7,17,0
20,100,4,0,13,0,13,8,17,0
20,100,4,0,13,0,13,9,16,0
20,100,4,0,13,0,13,10,18,0
20,100,4,0,13,0,13,11,17,0
20,100,4,0,13,0,13,12,14,0
20,100,4,0,13,0,13,13,15,0
20,100,4,0,13,0,13,14,14,0
20,100,4,0,13,0,13,15,14,0
20,100,4,0,13,0,13,16,15,0
20,100,4,0,13,0,13,17,15,0
20,100,4,0,13,0,13,18,16,0
20,100,4,0,13,0,13,19,17,0
20,100,4,0,13,0,13,20,19,0
20,100,4,0,14,0,14,1,20,0
20,100,4,0,14,0,14,2,20,0
20,100,4,0,14,0,14,3,18,0
20,100,4,0,14,0,14,4,18,0
20,100,4,0,14,0,14,5,17,0
20,100,4,0,14,0,14,6,16,0
20,100,4,0,14,0,14,7,17,0
20,100,4,0,14,0,14,8,17,0
20,100,4,0,14,0,14,9,16,0
20,100,4,0,14,0,14,10,18,0
20,100,4,0,14,0,14,11,17,0
20,100,4,0,14,0,14,12,14,0
20,100,4,0,14,0,14,13,15,0
20,100,4,0,14,0,14,14,14,0
20,100,4,0,14,0,14,15,14,0
20,100,4,0,14,0,14,16,15,0
20,100,4,0,14,0,14,17,15,0
20,100,4,0,14,0,14,18,16,0
20,100,4,0,14,0,14,19,17,0
20,100,4,0,14,0,14,20,19,0
20,100,4,0,15,0,15,1,20,0
20,100,4,0,15,0,15,2,20,0
20,100,4,0,15,0,15,3,18,0
20,100,4,0,15,0,15,4,18,0
20,100,4,0,15,0,15,5,17,0
20,100,4,0,15,0,15,6,16,0
20,100,4,0,15,0,15,7,17,0
20,100,4,0,15,0,15,8,17,0
20,100,4,0,15,0,15,9,16,0
20,100,4,0,15,0,15,10,18,0
20,100,4,0,15,0,15,11,17,0
20,100,4,0,15,0,15,12,14,0
20,100,4,0,15,0,15,13,15,0
20,100,4,0,15,0,15,14,14,0
20,100,4,0,15,0,15,15,14,0
20,100,4,0,15,0,15,16,15,0
20,100,4,0,15,0,15,17,15,0
20,100,4,0,15,0,15,18,16,0
20,100,4,0,15,0,15,19,17,0
20,100,4,0,15,0,15,20,19,0
20,100,4,0,16,0,16,1,20,0
20,100,4,0,16,0,16,2,20,0
20,100,4,0,16,0,16,3,18,0
20,100,4,0,16,0,16,4,18,0
20,100,4,0,16,0,16,5,17,0
20,100,4,0,16,0,16,6,16,0
20,100,4,0,16,0,16,7,17,0
20,100,4,0,16,0,16,8,17,0
20,100,4,0,16,0,16,9,16,0
20,100,4,0,16,0,16,10,18,0
20,100,4,0,16,0,16,11,17,0
20,100,4,0,16,0,16,12,14,0
20,100,4,0,16,0,16,13,15,0
20,100,4,0,16,0,16,14,14,0
20,100,4,0,16,0,16,15,14,0
20,100,4,0,16,0,16,16,15,0
20,100,4,0,16,0,16,17,15,0
20,100,4,0,16,0,16,18,16,0
20,100,4,0,16,0,16,19,17,0
20,100,4,0,16,0,16,20,19,0
20,100,4,0,17,0,17,1,20,0
20,100,4,0,17,0,17,2,20,0
20,100,4,0,17,0,17,3,18,0
20,100,4,0,17,0,17,4,18,0
20,100,4,0,17,0,17,5,17,0
20,100,4,0,17,0,17,6,16,0
20,100,4,0,17,0,17,7,17,0
20,100,4,0,17,0,17,8,17,0
20,100,4,0,17,0,17,9,16,0
20,100,4,0,17,0,17,10,18,0
20,100,4,0,17,0,17,11,17,0
20,100,4,0,17,0,17,12,14,0
20,100,4,0,17,0,17,13,15,0
20,100,4,0,17,0,17,14,14,0
20,100,4,0,17,0,17,15,14,0
20,100,4,0,17,0,17,16,15,0
20,100,4,0,17,0,17,17,15,0
20,100,4,0,17,0,17,18,16,0
20,100,4,0,17,0,17,19,17,0
20,100,4,0,17,0,17,20,19,0
20,100,4,0,18,0,18,1,20,0
20,100,4,0,18,0,18,2,20,0
20,100,4,0,18,0,18,3,18,0
20,100,4,0,18,0,18,4,18,0
20,100,4,0,18,0,18,5,17,0
20,100,4,0,18,0,18,6,16,0
20,100,4,0,18,0,18,7,17,0
20,100,4,0,18,0,18,8,17,0
20,100,4,0,18,0,18,9,16,0
20,100,4,0,18,0,18,10,18,0
20,100,4,0,18,0,18,11,17,0
20,100,4,0,18,0,18,12,14,0
20,100,4,0,18,0,18,13,15,0
20,100,4,0,18,0,18,14,14,0
20,100,4,0,18,0,18,15,14,0
20,100,4,0,18,0,18,16,15,0
20,100,4,0,18,0,18,17,15,0
20,100,4,0,18,0,18,18,16,0
20,100,4,0,18,0,18,19,17,0
20,100,4,0,18,0,18,20,19,0
20,100,4,0,19,0,19,1,20,0
20,100,4,0,19,0,19,2,20,0
20,100,4,0,19,0,19,3,18,0
20,100,4,0,19,0,19,4,18,0
20,100,4,0,19,0,19,5,17,0
20,100,4,0,19,0,19,6,16,0
20,100,4,0,19,0,19,7,17,0
20,100,4,0,19,0,19,8,17,0
20,100,4,0,19,0,19,9,16,0
20,100,4,0,19,0,19,10,18,0
20,100,4,0,19,0,19,11,17,0
20,100,4,0,19,0,19,12,14,0
20,100,4,0,19,0,19,13,15,0
20,100,4,0,19,0,19,14,14,0
20,100,4,0,19,0,19,15,14,0
20,100,4,0,19,0,19,16,15,0
20,100,4,0,19,0,19,17,15,0
20,100,4,0,19,0,19,18,16,0
20,100,4,0,19,0,19,19,17,0
20,100,4,0,19,0,19,20,19,0
20,100,4,0,20,0,20,1,20,0
20,100,4,0,20,0,20,2,20,0
20,100,4,0,20,0,20,3,18,0
20,100,4,0,20,0,20,4,18,0
20,100,4,0,20,0,20,5,17,0
20,100,4,0,20,0,20,6,16,0
20,100,4,0,20,0,20,7,17,0
20,100,4,0,20,0,20,8,17,0
20,100,4,0,20,0,20,9,16,0
20,100,4,0,20,0,20,10,18,0
20,100,4,0,20,0,20,11,17,0
20,100,4,0,20,0,20,12,14,0
20,100,4,0,20,0,20,13,15,0
20,100,4,0,20,0,20,14,14,0
20,100,4,0,20,0,20,15,14,0
20,100,4,0,20,0,20,16,15,0
20,100,4,0,20,0,20,17,15,0
20,100,4,0,20,0,20,18,16,0
20,100,4,0,20,0,20,19,17,0
20,100,4,0,20,0,20,20,19,0
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,100,4,0,1,1,1,1,1,0
20,100,4,0,1,1,1,2,3,0
20,100,4,0,1,1,1,3,4,0
20,100,4,0,1,1,1,4,5,0
20,100,4,0,1,1,1,5,6,0
20,100,4,0,1,1,1,6,7,0
20,100,4,0,1,1,1,7,8,0
20,100,4,0,1,1,1,8,8,0
20,100,4,0,1,1,1,9,8,0
20,100,4,0,1,1,1,10,9,0
20,100,4,0,1,1,1,11,11,0
20,100,4,0,1,1,1,12,11,0
20,100,4,0,1,1,1,13,12,0
20,100,4,0,1,1,1,14,13,0
20,100,4,0,1,1,1,15,13,0
20,100,4,0,1,1,1,16,14,0
20,100,4,0,1,1,1,17,15,0
20,100,4,0,1,1,1,18,16,0
20,100,4,0,1,1,1,19,17,0
20,100,4,0,1,1,1,20,16,0
20,100,4,0,2,1,2,1,17,0
20,100,4,0,2,1,2,2,18,0
20,100,4,0,2,1,2,3,19,0
20,100,4,0,2,1,2,4,18,0
20,100,4,0,2,1,2,5,18,0
20,100,4,0,2,1,2,6,18,0
20,100,4,0,2,1,2,7,16,0
20,100,4,0,2,1,2,8,16,0
20,100,4,0,2,1,2,9,16,0
20,100,4,0,2,1,2,10,15,0
20,100,4,0,2,1,2,11,16,0
20,100,4,0,2,1,2,12,16,0
20,100,4,0,2,1,2,13,14,0
20,100,4,0,2,1,2,14,15,0
20,100,4,0,2,1,2,15,15,0
20,100,4,0,2,1,2,16,15,0
20,100,4,0,2,1,2,17,15,0
20,100,4,0,2,1,2,18,16,0
20,100,4,0,2,1,2,19,17,0
20,100,4,0,2,1,2,20,16,0
20,100,4,0,3,1,3,1,17,0
20,100,4,0,3,1,3,2,18,0
20,100,4,0,3,1,3,3,20,0
20,100,4,0,3,1,3,4,19,0
20,100,4,0,3,1,3,5,18,0
20,100,4,0,3,1,3,6,18,0
20,100,4,0,3,1,3,7,17,0
20,100,4,0,3,1,3,8,16,0
20,100,4,0,3,1,3,9,16,0
20,100,4,0,3,1,3,10,15,0
20,100,4,0,3,1,3,11,16,0
20,100,4,0,3,1,3,12,16,0
20,100,4,0,3,1,3,13,15,0
20,100,4,0,3,1,3,14,16,0
20,100,4,0,3,1,3,15,15,0
20,100,4,0,3,1,3,16,15,0
20,100,4,0,3,1,3,17,15,0
20,100,4,0,3,1,3,18,16,0
20,100,4,0,3,1,3,19,17,0
20,100,4,0,3,1,3,20,16,0
20,100,4,0,4,1,4,1,17,0
20,100,4,0,4,1,4,2,18,0
20,100,4,0,4,1,4,3,20,0
20,100,4,0,4,1,4,4,19,0
20,100,4,0,4,1,4,5,18,0
20,100,4,0,4,1,4,6,18,0
20,100,4,0,4,1,4,7,17,0
20,100,4,0,4,1,4,8,16,0
20,100,4,0,4,1,4,9,16,0
20,100,4,0,4,1,4,10,15,0
20,100,4,0,4,1,4,11,16,0
20,100,4,0,4,1,4,12,16,0
20,100,4,0,4,1,4,13,15,0
20,100,4,0,4,1,4,14,16,0
20,100,4,0,4,1,4,15,15,0
20,100,4,0,4,1,4,16,15,0
20,100,4,0,4,1,4,17,15,0
20,100,4,0,4,1,4,18,16,0
20,100,4,0,4,1,4,19,17,0
20,100,4,0,4,1,4,20,16,0
20,100,4,0,5,1,5,1,17,0
20,100,4,0,5,1,5,2,18,0
20,100,4,0,5,1,5,3,20,0
20,100,4,0,5,1,5,4,19,0
20,100,4,0,5,1,5,5,18,0
20,100,4,0,5,1,5,6,18,0
20,100,4,0,5,1,5,7,17,0
20,100,4,0,5,1,5,8,16,0
20,100,4,0,5,1,5,9,16,0
20,100,4,0,5,1,5,10,15,0
20,100,4,0,5,1,5,11,16,0
20,100,4,0,5,1,5,12,16,0
20,100,4,0,5,1,5,13,15,0
20,100,4,0,5,1,5,14,16,0
20,100,4,0,5,1,5,15,15,0
20,100,4,0,5,1,5,16,15,0
20,100,4,0,5,1,5,17,15,0
20,100,4,0,5,1,5,18,16,0
20,100,4,0,5,1,5,19,17,0
20,100,4,0,5,1,5,20,16,0
20,100,4,0,6,1,6,1,17,0
20,100,4,0,6,1,6,2,18,0
20,100,4,0,6,1,6,3,20,0
20,100,4,0,6,1,6,4,19,0
20,100,4,0,6,1,6,5,18,0
20,100,4,0,6,1,6,6,18,0
20,100,4,0,6,1,6,7,17,0
20,100,4,0,6,1,6,8,16,0
20,100,4,0,6,1,6,9,16,0
20,100,4,0,6,1,6,10,15,0
20,100,4,0,6,1,6,11,16,0
20,100,4,0,6,1,6,12,16,0
20,100,4,0,6,1,6,13,15,0
20,100,4,0,6,1,6,14,16,0
20,100,4,0,6,1,6,15,15,0
20,100,4,0,6,1,6,16,15,0
20,100,4,0,6,1,6,17,15,0
20,100,4,0,6,1,6,18,16,0
20,100,4,0,6,1,6,19,17,0
20,100,4,0,6,1,6,20,16,0
20,100,4,0,7,1,7,1,17,0
20,100,4,0,7,1,7,2,18,0
20,100,4,0,7,1,7,3,20,0
20,100,4,0,7,1,7,4,19,0
20,100,4,0,7,1,7,5,18,0
20,100,4,0,7,1,7,6,18,0
20,100,4,0,7,1,7,7,17,0
20,100,4,0,7,1,7,8,16,0
20,100,4,0,7,1,7,9,16,0
20,100,4,0,7,1,7,10,15,0
20,100,4,0,7,1,7,11,16,0
20,100,4,0,7,1,7,12,16,0
20,100,4,0,7,1,7,13,15,0
20,100,4,0,7,1,7,14,16,0
20,100,4,0,7,1,7,15,15,0
20,100,4,0,7,1,7,16,15,0
20,100,4,0,7,1,7,17,15,0
20,100,4,0,7,1,7,18,16,0
20,100,4,0,7,1,7,19,17,0
20,100,4,0,7,1,7,20,16,0
20,100,4,0,8,1,8,1,17,0
20,100,4,0,8,1,8,2,18,0
20,100,4,0,8,1,8,3,20,0
20,100,4,0,8,1,8,4,19,0
20,100,4,0,8,1,8,5,18,0
20,100,4,0,8,1,8,6,18,0
20,100,4,0,8,1,8,7,17,0
20,100,4,0,8,1,8,8,16,0
20,100,4,0,8,1,8,9,16,0
20,100,4,0,8,1,8,10,15,0
20,100,4,0,8,1,8,11,16,0
20,100,4,0,8,1,8,12,16,0
20,100,4,0,8,1,8,13,15,0
20,100,4,0,8,1,8,14,16,0
20,100,4,0,8,1,8,15,15,0
20,100,4,0,8,1,8,16,15,0
20,100,4,0,8,1,8,17,15,0
20,100,4,0,8,1,8,18,16,0
20,100,4,0,8,1,8,19,17,0
20,100,4,0,8,1,8,20,16,0
20,100,4,0,9,1,9,1,17,0
20,100,4,0,9,1,9,2,18,0
20,100,4,0,9,1,9,3,20,0
20,100,4,0,9,1,9,4,19,0
20,100,4,0,9,1,9,5,18,0
20,100,4,0,9,1,9,6,18,0
20,100,4,0,9,1,9,7,17,0
20,100,4,0,9,1,9,8,16,0
20,100,4,0,9,1,9,9,16,0
20,100,4,0,9,1,9,10,15,0
20,100,4,0,9,1,9,11,16,0
20,100,4,0,9,1,9,12,16,0
20,100,4,0,9,1,9,13,15,0
20,100,4,0,9,1,9,14,16,0
20,100,4,0,9,1,9,15,15,0
20,100,4,0,9,1,9,16,15,0
20,100,4,0,9,1,9,17,15,0
20,100,4,0,9,1,9,18,16,0
20,100,4,0,9,1,9,19,17,0
20,100,4,0,9,1,9,20,16,0
20,100,4,0,10,1,10,1,17,0
20,100,4,0,10,1,10,2,18,0
20,100,4,0,10,1,10,3,20,0
20,100,4,0,10,1,10,4,19,0
20,100,4,0,10,1,10,5,18,0
20,100,4,0,10,1,10,6,18,0
20,100,4,0,10,1,10,7,17,0
20,100,4,0,10,1,10,8,16,0
20,100,4,0,10,1,10,9,16,0
20,100,4,0,10,1,10,10,15,0
20,100,4,0,10,1,10,11,16,0
20,100,4,0,10,1,10,12,16,0
20,100,4,0,10,1,10,13,15,0
20,100,4,0,10,1,10,14,16,0
20,100,4,0,10,1,10,15,15,0
20,100,4,0,10,1,10,16,15,0
20,100,4,0,10,1,10,17,15,0
20,100,4,0,10,1,10,18,16,0
20,100,4,0,10,1,10,19,17,0
20,100,4,0,10,1,10,20,16,0
20,100,4,0,11,1,11,1,17,0
20,100,4,0,11,1,11,2,18,0
20,100,4,0,11,1,11,3,20,0
20,100,4,0,11,1,11,4,19,0
20,100,4,0,11,1,11,5,18,0
20,100,4,0,11,1,11,6,18,0
20,100,4,0,11,1,11,7,17,0
20,100,4,0,11,1,11,8,16,0
20,100,4,0,11,1,11,9,16,0
20,100,4,0,11,1,11,10,15,0
20,100,4,0,11,1,11,11,16,0
20,100,4,0,11,1,11,12,16,0
20,100,4,0,11,1,11,13,15,0
20,100,4,0,11,1,11,14,16,0
20,100,4,0,11,1,11,15,15,0
20,100,4,0,11,1,11,16,15,0
20,100,4,0,11,1,11,17,15,0
20,100,4,0,11,1,11,18,16,0
20,100,4,0,11,1,11,19,17,0
20,100,4,0,11,1,11,20,16,0
20,100,4,0,12,1,12,1,17,0
20,100,4,0,12,1,12,2,18,0
