Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
10,2000,12,10,7,1,7,7,88,10
10,2000,12,10,7,1,7,8,87,10
10,2000,12,10,7,1,7,9,86,10
10,2000,12,10,7,1,7,10,85,10
10,2000,12,10,8,1,8,1,83,10
10,2000,12,10,8,1,8,2,82,10
10,2000,12,10,8,1,8,3,81,10
10,2000,12,10,8,1,8,4,81,10
10,2000,12,10,8,1,8,5,83,10
10,2000,12,10,8,1,8,6,86,10
10,2000,12,10,8,1,8,7,88,10
10,2000,12,10,8,1,8,8,87,10
10,2000,12,10,8,1,8,9,86,10
10,2000,12,10,8,1,8,10,85,10
10,2000,12,10,9,1,9,1,83,10
10,2000,12,10,9,1,9,2,82,10
10,2000,12,10,9,1,9,3,81,10
10,2000,12,10,9,1,9,4,81,10
10,2000,12,10,9,1,9,5,83,10
10,2000,12,10,9,1,9,6,86,10
10,2000,12,10,9,1,9,7,88,10
10,2000,12,10,9,1,9,8,87,10
10,2000,12,10,9,1,9,9,86,10
10,2000,12,10,9,1,9,10,85,10
10,2000,12,10,10,1,10,1,83,10
10,2000,12,10,10,1,10,2,82,10
10,2000,12,10,10,1,10,3,81,10
10,2000,12,10,10,1,10,4,81,10
10,2000,12,10,10,1,10,5,83,10
10,2000,12,10,10,1,10,6,86,10
10,2000,12,10,10,1,10,7,88,10
10,2000,12,10,10,1,10,8,87,10
10,2000,12,10,10,1,10,9,86,10
10,2000,12,10,10,1,10,10,85,10
10,2000,12,10,11,1,11,1,83,10
10,2000,12,10,11,1,11,2,82,10
10,2000,12,10,11,1,11,3,81,10
10,2000,12,10,11,1,11,4,81,10
10,2000,12,10,11,1,11,5,83,10
10,2000,12,10,11,1,11,6,86,10
10,2000,12,10,11,1,11,7,88,10
10,2000,12,10,11,1,11,8,87,10
10,2000,12,10,11,1,11,9,86,10
10,2000,12,10,11,1,11,10,85,10
10,2000,12,10,12,1,12,1,83,10
10,2000,12,10,12,1,12,2,82,10
10,2000,12,10,12,1,12,3,81,10
10,2000,12,10,12,1,12,4,81,10
10,2000,12,10,12,1,12,5,83,10
10,2000,12,10,12,1,12,6,86,10
10,2000,12,10,12,1,12,7,88,10
10,2000,12,10,12,1,12,8,87,10
10,2000,12,10,12,1,12,9,86,10
10,2000,12,10,12,1,12,10,85,10
10,2000,12,10,13,1,13,1,83,10
10,2000,12,10,13,1,13,2,82,10
10,2000,12,10,13,1,13,3,81,10
10,2000,12,10,13,1,13,4,81,10
10,2000,12,10,13,1,13,5,83,10
10,2000,12,10,13,1,13,6,86,10
10,2000,12,10,13,1,13,7,88,10
10,2000,12,10,13,1,13,8,87,10
10,2000,12,10,13,1,13,9,86,10
10,2000,12,10,13,1,13,10,85,10
10,2000,12,10,14,1,14,1,83,10
10,2000,12,10,14,1,14,2,82,10
10,2000,12,10,14,1,14,3,81,10
10,2000,12,10,14,1,14,4,81,10
10,2000,12,10,14,1,14,5,83,10
10,2000,12,10,14,1,14,6,86,10
10,2000,12,10,14,1,14,7,88,10
10,2000,12,10,14,1,14,8,87,10
10,2000,12,10,14,1,14,9,86,10
10,2000,12,10,14,1,14,10,85,10
10,2000,12,10,15,1,15,1,83,10
10,2000,12,10,15,1,15,2,82,10
10,2000,12,10,15,1,15,3,81,10
10,2000,12,10,15,1,15,4,81,10
10,2000,12,10,15,1,15,5,83,10
10,2000,12,10,15,1,15,6,86,10
10,2000,12,10,15,1,15,7,88,10
10,2000,12,10,15,1,15,8,87,10
10,2000,12,10,15,1,15,9,86,10
10,2000,12,10,15,1,15,10,85,10
10,2000,12,10,16,1,16,1,83,10
10,2000,12,10,16,1,16,2,82,10
10,2000,12,10,16,1,16,3,81,10
10,2000,12,10,16,1,16,4,81,10
10,2000,12,10,16,1,16,5,83,10
10,2000,12,10,16,1,16,6,86,10
10,2000,12,10,16,1,16,7,88,10
10,2000,12,10,16,1,16,8,87,10
10,2000,12,10,16,1,16,9,86,10
10,2000,12,10,16,1,16,10,85,10
10,2000,12,10,17,1,17,1,83,10
10,2000,12,10,17,1,17,2,82,10
10,2000,12,10,17,1,17,3,81,10
10,2000,12,10,17,1,17,4,81,10
10,2000,12,10,17,1,17,5,83,10
10,2000,12,10,17,1,17,6,86,10
10,2000,12,10,17,1,17,7,88,10
10,2000,12,10,17,1,17,8,87,10
10,2000,12,10,17,1,17,9,86,10
10,2000,12,10,17,1,17,10,85,10
10,2000,12,10,18,1,18,1,83,10
10,2000,12,10,18,1,18,2,82,10
10,2000,12,10,18,1,18,3,81,10
10,2000,12,10,18,1,18,4,81,10
10,2000,12,10,18,1,18,5,83,10
10,2000,12,10,18,1,18,6,86,10
10,2000,12,10,18,1,18,7,88,10
10,2000,12,10,18,1,18,8,87,10
10,2000,12,10,18,1,18,9,86,10
10,2000,12,10,18,1,18,10,85,10
10,2000,12,10,19,1,19,1,83,10
10,2000,12,10,19,1,19,2,82,10
10,2000,12,10,19,1,19,3,81,10
10,2000,12,10,19,1,19,4,81,10
10,2000,12,10,19,1,19,5,83,10
10,2000,12,10,19,1,19,6,86,10
10,2000,12,10,19,1,19,7,88,10
10,2000,12,10,19,1,19,8,87,10
10,2000,12,10,19,1,19,9,86,10
10,2000,12,10,19,1,19,10,85,10
10,2000,12,10,20,1,20,1,83,10
10,2000,12,10,20,1,20,2,82,10
10,2000,12,10,20,1,20,3,81,10
10,2000,12,10,20,1,20,4,81,10
10,2000,12,10,20,1,20,5,83,10
10,2000,12,10,20,1,20,6,86,10
10,2000,12,10,20,1,20,7,88,10
10,2000,12,10,20,1,20,8,87,10
10,2000,12,10,20,1,20,9,86,10
10,2000,12,10,20,1,20,10,85,10
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
10,2000,12,10,1,2,1,1,19,0
10,2000,12,10,1,2,1,2,34,8
10,2000,12,10,1,2,1,3,47,4
10,2000,12,10,1,2,1,4,56,7
10,2000,12,10,1,2,1,5,66,10
10,2000,12,10,1,2,1,6,73,10
10,2000,12,10,1,2,1,7,79,10
10,2000,12,10,1,2,1,8,81,10
10,2000,12,10,1,2,1,9,83,10
10,2000,12,10,1,2,1,10,84,10
10,2000,12,10,2,2,2,1,86,10
10,2000,12,10,2,2,2,2,88,10
10,2000,12,10,2,2,2,3,84,10
10,2000,12,10,2,2,2,4,84,10
10,2000,12,10,2,2,2,5,86,10
10,2000,12,10,2,2,2,6,88,10
10,2000,12,10,2,2,2,7,86,10
10,2000,12,10,2,2,2,8,83,10
10,2000,12,10,2,2,2,9,83,10
10,2000,12,10,2,2,2,10,83,10
10,2000,12,10,3,2,3,1,85,10
10,2000,12,10,3,2,3,2,87,10
10,2000,12,10,3,2,3,3,84,10
10,2000,12,10,3,2,3,4,84,10
10,2000,12,10,3,2,3,5,86,10
10,2000,12,10,3,2,3,6,88,10
10,2000,12,10,3,2,3,7,86,10
10,2000,12,10,3,2,3,8,83,10
10,2000,12,10,3,2,3,9,83,10
10,2000,12,10,3,2,3,10,83,10
10,2000,12,10,4,2,4,1,85,10
10,2000,12,10,4,2,4,2,87,10
10,2000,12,10,4,2,4,3,84,10
10,2000,12,10,4,2,4,4,84,10
10,2000,12,10,4,2,4,5,86,10
10,2000,12,10,4,2,4,6,88,10
10,2000,12,10,4,2,4,7,86,10
10,2000,12,10,4,2,4,8,83,10
10,2000,12,10,4,2,4,9,83,10
10,2000,12,10,4,2,4,10,83,10
10,2000,12,10,5,2,5,1,85,10
10,2000,12,10,5,2,5,2,87,10
10,2000,12,10,5,2,5,3,84,10
10,2000,12,10,5,2,5,4,84,10
10,2000,12,10,5,2,5,5,86,10
10,2000,12,10,5,2,5,6,88,10
10,2000,12,10,5,2,5,7,86,10
10,2000,12,10,5,2,5,8,83,10
10,2000,12,10,5,2,5,9,83,10
10,2000,12,10,5,2,5,10,83,10
10,2000,12,10,6,2,6,1,85,10
10,2000,12,10,6,2,6,2,87,10
10,2000,12,10,6,2,6,3,84,10
10,2000,12,10,6,2,6,4,84,10
10,2000,12,10,6,2,6,5,86,10
10,2000,12,10,6,2,6,6,88,10
10,2000,12,10,6,2,6,7,86,10
10,2000,12,10,6,2,6,8,83,10
10,2000,12,10,6,2,6,9,83,10
10,2000,12,10,6,2,6,10,83,10
10,2000,12,10,7,2,7,1,85,10
10,2000,12,10,7,2,7,2,87,10
10,2000,12,10,7,2,7,3,84,10
10,2000,12,10,7,2,7,4,84,10
10,2000,12,10,7,2,7,5,86,10
10,2000,12,10,7,2,7,6,88,10
10,2000,12,10,7,2,7,7,86,10
10,2000,12,10,7,2,7,8,83,10
10,2000,12,10,7,2,7,9,83,10
10,2000,12,10,7,2,7,10,83,10
10,2000,12,10,8,2,8,1,85,10
10,2000,12,10,8,2,8,2,87,10
10,2000,12,10,8,2,8,3,84,10
10,2000,12,10,8,2,8,4,84,10
10,2000,12,10,8,2,8,5,86,10
10,2000,12,10,8,2,8,6,88,10
10,2000,12,10,8,2,8,7,86,10
10,2000,12,10,8,2,8,8,83,10
10,2000,12,10,8,2,8,9,83,10
10,2000,12,10,8,2,8,10,83,10
10,2000,12,10,9,2,9,1,85,10
10,2000,12,10,9,2,9,2,87,10
10,2000,12,10,9,2,9,3,84,10
10,2000,12,10,9,2,9,4,84,10
10,2000,12,10,9,2,9,5,86,10
10,2000,12,10,9,2,9,6,88,10
10,2000,12,10,9,2,9,7,86,10
10,2000,12,10,9,2,9,8,83,10
10,2000,12,10,9,2,9,9,83,10
10,2000,12,10,9,2,9,10,83,10
10,2000,12,10,10,2,10,1,85,10
10,2000,12,10,10,2,10,2,87,10
10,2000,12,10,10,2,10,3,84,10
10,2000,12,10,10,2,10,4,84,10
10,2000,12,10,10,2,10,5,86,10
10,2000,12,10,10,2,10,6,88,10
10,2000,12,10,10,2,10,7,86,10
10,2000,12,10,10,2,10,8,83,10
10,2000,12,10,10,2,10,9,83,10
10,2000,12,10,10,2,10,10,83,10
10,2000,12,10,11,2,11,1,85,10
10,2000,12,10,11,2,11,2,87,10
10,2000,12,10,11,2,11,3,84,10
10,2000,12,10,11,2,11,4,84,10
10,2000,12,10,11,2,11,5,86,10
10,2000,12,10,11,2,11,6,88,10
10,2000,12,10,11,2,11,7,86,10
10,2000,12,10,11,2,11,8,83,10
10,2000,12,10,11,2,11,9,83,10
10,2000,12,10,11,2,11,10,83,10
10,2000,12,10,12,2,12,1,85,10
10,2000,12,10,12,2,12,2,87,10
10,2000,12,10,12,2,12,3,84,10
10,2000,12,10,12,2,12,4,84,10
10,2000,12,10,12,2,12,5,86,10
10,2000,12,10,12,2,12,6,88,10
10,2000,12,10,12,2,12,7,86,10
10,2000,12,10,12,2,12,8,83,10
10,2000,12,10,12,2,12,9,83,10
10,2000,12,10,12,2,12,10,83,10
10,2000,12,10,13,2,13,1,85,10
10,2000,12,10,13,2,13,2,87,10
10,2000,12,10,13,2,13,3,84,10
10,2000,12,10,13,2,13,4,84,10
10,2000,12,10,13,2,13,5,86,10
10,2000,12,10,13,2,13,6,88,10
10,2000,12,10,13,2,13,7,86,10
10,2000,12,10,13,2,13,8,83,10
10,2000,12,10,13,2,13,9,83,10
10,2000,12,10,13,2,13,10,83,10
10,2000,12,10,14,2,14,1,85,10
10,2000,12,10,14,2,14,2,87,10
10,2000,12,10,14,2,14,3,84,10
10,2000,12,10,14,2,14,4,84,10
10,2000,12,10,14,2,14,5,86,10
10,2000,12,10,14,2,14,6,88,10
10,2000,12,10,14,2,14,7,86,10
10,2000,12,10,14,2,14,8,83,10
10,2000,12,10,14,2,14,9,83,10
10,2000,12,10,14,2,14,10,83,10
10,2000,12,10,15,2,15,1,85,10
10,2000,12,10,15,2,15,2,87,10
10,2000,12,10,15,2,15,3,84,10
10,2000,12,10,15,2,15,4,84,10
10,2000,12,10,15,2,15,5,86,10
10,2000,12,10,15,2,15,6,88,10
10,2000,12,10,15,2,15,7,86,10
10,2000,12,10,15,2,15,8,83,10
10,2000,12,10,15,2,15,9,83,10
10,2000,12,10,15,2,15,10,83,10
10,2000,12,10,16,2,16,1,85,10
10,2000,12,10,16,2,16,2,87,10
10,2000,12,10,16,2,16,3,84,10
10,2000,12,10,16,2,16,4,84,10
10,2000,12,10,16,2,16,5,86,10
10,2000,12,10,16,2,16,6,88,10
10,2000,12,10,16,2,16,7,86,10
10,2000,12,10,16,2,16,8,83,10
10,2000,12,10,16,2,16,9,83,10
10,2000,12,10,16,2,16,10,83,10
10,2000,12,10,17,2,17,1,85,10
10,2000,12,10,17,2,17,2,87,10
10,2000,12,10,17,2,17,3,84,10
10,2000,12,10,17,2,17,4,84,10
10,2000,12,10,17,2,17,5,86,10
10,2000,12,10,17,2,17,6,88,10
10,2000,12,10,17,2,17,7,86,10
10,2000,12,10,17,2,17,8,83,10
10,2000,12,10,17,2,17,9,83,10
10,2000,12,10,17,2,17,10,83,10
10,2000,12,10,18,2,18,1,85,10
10,2000,12,10,18,2,18,2,87,10
10,2000,12,10,18,2,18,3,84,10
10,2000,12,10,18,2,18,4,84,10
10,2000,12,10,18,2,18,5,86,10
10,2000,12,10,18,2,18,6,88,10
10,2000,12,10,18,2,18,7,86,10
10,2000,12,10,18,2,18,8,83,10
10,2000,12,10,18,2,18,9,83,10
10,2000,12,10,18,2,18,10,83,10
10,2000,12,10,19,2,19,1,85,10
10,2000,12,10,19,2,19,2,87,10
10,2000,12,10,19,2,19,3,84,10
10,2000,12,10,19,2,19,4,84,10
10,2000,12,10,19,2,19,5,86,10
10,2000,12,10,19,2,19,6,88,10
10,2000,12,10,19,2,19,7,86,10
10,2000,12,10,19,2,19,8,83,10
10,2000,12,10,19,2,19,9,83,10
10,2000,12,10,19,2,19,10,83,10
10,2000,12,10,20,2,20,1,85,10
10,2000,12,10,20,2,20,2,87,10
10,2000,12,10,20,2,20,3,84,10
10,2000,12,10,20,2,20,4,84,10
10,2000,12,10,20,2,20,5,86,10
10,2000,12,10,20,2,20,6,88,10
10,2000,12,10,20,2,20,7,86,10
10,2000,12,10,20,2,20,8,83,10
10,2000,12,10,20,2,20,9,83,10
10,2000,12,10,20,2,20,10,83,10
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
10,2000,12,10,1,3,1,1,15,0
10,2000,12,10,1,3,1,2,30,2
10,2000,12,10,1,3,1,3,45,10
10,2000,12,10,1,3,1,4,56,10
10,2000,12,10,1,3,1,5,67,10
10,2000,12,10,1,3,1,6,74,10
10,2000,12,10,1,3,1,7,81,10
10,2000,12,10,1,3,1,8,85,10
10,2000,12,10,1,3,1,9,87,10
10,2000,12,10,1,3,1,10,87,10
10,2000,12,10,2,3,2,1,83,10
10,2000,12,10,2,3,2,2,82,10
10,2000,12,10,2,3,2,3,86,10
10,2000,12,10,2,3,2,4,85,10
10,2000,12,10,2,3,2,5,87,10
10,2000,12,10,2,3,2,6,85,10
10,2000,12,10,2,3,2,7,86,10
10,2000,12,10,2,3,2,8,88,10
10,2000,12,10,2,3,2,9,87,10
10,2000,12,10,2,3,2,10,86,10
10,2000,12,10,3,3,3,1,83,10
10,2000,12,10,3,3,3,2,82,10
10,2000,12,10,3,3,3,3,86,10
10,2000,12,10,3,3,3,4,85,10
10,2000,12,10,3,3,3,5,87,10
10,2000,12,10,3,3,3,6,85,10
10,2000,12,10,3,3,3,7,86,10
10,2000,12,10,3,3,3,8,88,10
10,2000,12,10,3,3,3,9,87,10
10,2000,12,10,3,3,3,10,86,10
10,2000,12,10,4,3,4,1,83,10
10,2000,12,10,4,3,4,2,82,10
10,2000,12,10,4,3,4,3,86,10
10,2000,12,10,4,3,4,4,85,10
10,2000,12,10,4,3,4,5,87,10
10,2000,12,10,4,3,4,6,85,10
10,2000,12,10,4,3,4,7,86,10
10,2000,12,10,4,3,4,8,88,10
10,2000,12,10,4,3,4,9,87,10
10,2000,12,10,4,3,4,10,86,10
10,2000,12,10,5,3,5,1,83,10
10,2000,12,10,5,3,5,2,82,10
10,2000,12,10,5,3,5,3,86,10
10,2000,12,10,5,3,5,4,85,10
10,2000,12,10,5,3,5,5,87,10
10,2000,12,10,5,3,5,6,85,10
10,2000,12,10,5,3,5,7,86,10
10,2000,12,10,5,3,5,8,88,10
10,2000,12,10,5,3,5,9,87,10
10,2000,12,10,5,3,5,10,86,10
10,2000,12,10,6,3,6,1,83,10
10,2000,12,10,6,3,6,2,82,10
10,2000,12,10,6,3,6,3,86,10
10,2000,12,10,6,3,6,4,85,10
10,2000,12,10,6,3,6,5,87,10
10,2000,12,10,6,3,6,6,85,10
10,2000,12,10,6,3,6,7,86,10
10,2000,12,10,6,3,6,8,88,10
10,2000,12,10,6,3,6,9,87,10
10,2000,12,10,6,3,6,10,86,10
10,2000,12,10,7,3,7,1,83,10
10,2000,12,10,7,3,7,2,82,10
10,2000,12,10,7,3,7,3,86,10
10,2000,12,10,7,3,7,4,85,10
10,2000,12,10,7,3,7,5,87,10
10,2000,12,10,7,3,7,6,85,10
10,2000,12,10,7,3,7,7,86,10
10,2000,12,10,7,3,7,8,88,10
10,2000,12,10,7,3,7,9,87,10
10,2000,12,10,7,3,7,10,86,10
10,2000,12,10,8,3,8,1,83,10
10,2000,12,10,8,3,8,2,82,10
10,2000,12,10,8,3,8,3,86,10
10,2000,12,10,8,3,8,4,85,10
10,2000,12,10,8,3,8,5,87,10
10,2000,12,10,8,3,8,6,85,10
10,2000,12,10,8,3,8,7,86,10
10,2000,12,10,8,3,8,8,88,10
10,2000,12,10,8,3,8,9,87,10
10,2000,12,10,8,3,8,10,86,10
10,2000,12,10,9,3,9,1,83,10
10,2000,12,10,9,3,9,2,82,10
10,2000,12,10,9,3,9,3,86,10
10,2000,12,10,9,3,9,4,85,10
10,2000,12,10,9,3,9,5,87,10
10,2000,12,10,9,3,9,6,85,10
10,2000,12,10,9,3,9,7,86,10
10,2000,12,10,9,3,9,8,88,10
10,2000,12,10,9,3,9,9,87,10
10,2000,12,10,9,3,9,10,86,10
10,2000,12,10,10,3,10,1,83,10
10,2000,12,10,10,3,10,2,82,10
10,2000,12,10,10,3,10,3,86,10
10,2000,12,10,10,3,10,4,85,10
10,2000,12,10,10,3,10,5,87,10
10,2000,12,10,10,3,10,6,85,10
10,2000,12,10,10,3,10,7,86,10
10,2000,12,10,10,3,10,8,88,10
10,2000,12,10,10,3,10,9,87,10
10,2000,12,10,10,3,10,10,86,10
10,2000,12,10,11,3,11,1,83,10
10,2000,12,10,11,3,11,2,82,10
10,2000,12,10,11,3,11,3,86,10
10,2000,12,10,11,3,11,4,85,10
10,2000,12,10,11,3,11,5,87,10
10,2000,12,10,11,3,11,6,85,10
10,2000,12,10,11,3,11,7,86,10
10,2000,12,10,11,3,11,8,88,10
10,2000,12,10,11,3,11,9,87,10
10,2000,12,10,11,3,11,10,86,10
10,2000,12,10,12,3,12,1,83,10
10,2000,12,10,12,3,12,2,82,10
10,2000,12,10,12,3,12,3,86,10
10,2000,12,10,12,3,12,4,85,10
10,2000,12,10,12,3,12,5,87,10
10,2000,12,10,12,3,12,6,85,10
10,2000,12,10,12,3,12,7,86,10
10,2000,12,10,12,3,12,8,88,10
10,2000,12,10,12,3,12,9,87,10
10,2000,12,10,12,3,12,10,86,10
10,2000,12,10,13,3,13,1,83,10
10,2000,12,10,13,3,13,2,82,10
10,2000,12,10,13,3,13,3,86,10
10,2000,12,10,13,3,13,4,85,10
10,2000,12,10,13,3,13,5,87,10
10,2000,12,10,13,3,13,6,85,10
10,2000,12,10,13,3,13,7,86,10
10,2000,12,10,13,3,13,8,88,10
10,2000,12,10,13,3,13,9,87,10
10,2000,12,10,13,3,13,10,86,10
10,2000,12,10,14,3,14,1,83,10
10,2000,12,10,14,3,14,2,82,10
10,2000,12,10,14,3,14,3,86,10
10,2000,12,10,14,3,14,4,85,10
10,2000,12,10,14,3,14,5,87,10
10,2000,12,10,14,3,14,6,85,10
10,2000,12,10,14,3,14,7,86,10
10,2000,12,10,14,3,14,8,88,10
10,2000,12,10,14,3,14,9,87,10
10,2000,12,10,14,3,14,10,86,10
10,2000,12,10,15,3,15,1,83,10
10,2000,12,10,15,3,15,2,82,10
10,2000,12,10,15,3,15,3,86,10
10,2000,12,10,15,3,15,4,85,10
10,2000,12,10,15,3,15,5,87,10
10,2000,12,10,15,3,15,6,85,10
10,2000,12,10,15,3,15,7,86,10
10,2000,12,10,15,3,15,8,88,10
10,2000,12,10,15,3,15,9,87,10
10,2000,12,10,15,3,15,10,86,10
10,2000,12,10,16,3,16,1,83,10
10,2000,12,10,16,3,16,2,82,10
10,2000,12,10,16,3,16,3,86,10
10,2000,12,10,16,3,16,4,85,10
10,2000,12,10,16,3,16,5,87,10
10,2000,12,10,16,3,16,6,85,10
10,2000,12,10,16,3,16,7,86,10
10,2000,12,10,16,3,16,8,88,10
10,2000,12,10,16,3,16,9,87,10
10,2000,12,10,16,3,16,10,86,10
10,2000,12,10,17,3,17,1,83,10
10,2000,12,10,17,3,17,2,82,10
10,2000,12,10,17,3,17,3,86,10
10,2000,12,10,17,3,17,4,85,10
10,2000,12,10,17,3,17,5,87,10
10,2000,12,10,17,3,17,6,85,10
10,2000,12,10,17,3,17,7,86,10
10,2000,12,10,17,3,17,8,88,10
10,2000,12,10,17,3,17,9,87,10
10,2000,12,10,17,3,17,10,86,10
10,2000,12,10,18,3,18,1,83,10
10,2000,12,10,18,3,18,2,82,10
10,2000,12,10,18,3,18,3,86,10
10,2000,12,10,18,3,18,4,85,10
10,2000,12,10,18,3,18,5,87,10
10,2000,12,10,18,3,18,6,85,10
10,2000,12,10,18,3,18,7,86,10
10,2000,12,10,18,3,18,8,88,10
10,2000,12,10,18,3,18,9,87,10
10,2000,12,10,18,3,18,10,86,10
10,2000,12,10,19,3,19,1,83,10
10,2000,12,10,19,3,19,2,82,10
10,2000,12,10,19,3,19,3,86,10
10,2000,12,10,19,3,19,4,85,10
10,2000,12,10,19,3,19,5,87,10
10,2000,12,10,19,3,19,6,85,10
10,2000,12,10,19,3,19,7,86,10
10,2000,12,10,19,3,19,8,88,10
10,2000,12,10,19,3,19,9,87,10
10,2000,12,10,19,3,19,10,86,10
10,2000,12,10,20,3,20,1,83,10
10,2000,12,10,20,3,20,2,82,10
10,2000,12,10,20,3,20,3,86,10
10,2000,12,10,20,3,20,4,85,10
10,2000,12,10,20,3,20,5,87,10
10,2000,12,10,20,3,20,6,85,10
10,2000,12,10,20,3,20,7,86,10
10,2000,12,10,20,3,20,8,88,10
10,2000,12,10,20,3,20,9,87,10
10,2000,12,10,20,3,20,10,86,10
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
10,2000,12,10,1,4,1,1,16,0
10,2000,12,10,1,4,1,2,31,7
10,2000,12,10,1,4,1,3,44,9
10,2000,12,10,1,4,1,4,54,10
10,2000,12,10,1,4,1,5,62,10
10,2000,12,10,1,4,1,6,71,10
10,2000,12,10,1,4,1,7,78,10
10,2000,12,10,1,4,1,8,82,10
10,2000,12,10,1,4,1,9,84,10
10,2000,12,10,1,4,1,10,84,10
10,2000,12,10,2,4,2,1,82,10
10,2000,12,10,2,4,2,2,85,10
10,2000,12,10,2,4,2,3,84,10
10,2000,12,10,2,4,2,4,85,10
10,2000,12,10,2,4,2,5,81,10
10,2000,12,10,2,4,2,6,83,10
10,2000,12,10,2,4,2,7,83,10
10,2000,12,10,2,4,2,8,84,10
10,2000,12,10,2,4,2,9,84,10
10,2000,12,10,2,4,2,10,84,10
10,2000,12,10,3,4,3,1,82,10
10,2000,12,10,3,4,3,2,85,10
10,2000,12,10,3,4,3,3,84,10
10,2000,12,10,3,4,3,4,85,10
10,2000,12,10,3,4,3,5,81,10
10,2000,12,10,3,4,3,6,83,10
10,2000,12,10,3,4,3,7,83,10
10,2000,12,10,3,4,3,8,84,10
10,2000,12,10,3,4,3,9,84,10
10,2000,12,10,3,4,3,10,84,10
10,2000,12,10,4,4,4,1,82,10
10,2000,12,10,4,4,4,2,85,10
10,2000,12,10,4,4,4,3,84,10
10,2000,12,10,4,4,4,4,85,10
10,2000,12,10,4,4,4,5,81,10
10,2000,12,10,4,4,4,6,83,10
10,2000,12,10,4,4,4,7,83,10
10,2000,12,10,4,4,4,8,84,10
10,2000,12,10,4,4,4,9,84,10
10,2000,12,10,4,4,4,10,84,10
10,2000,12,10,5,4,5,1,82,10
10,2000,12,10,5,4,5,2,85,10
10,2000,12,10,5,4,5,3,84,10
10,2000,12,10,5,4,5,4,85,10
10,2000,12,10,5,4,5,5,81,10
10,2000,12,10,5,4,5,6,83,10
10,2000,12,10,5,4,5,7,83,10
10,2000,12,10,5,4,5,8,84,10
10,2000,12,10,5,4,5,9,84,10
10,2000,12,10,5,4,5,10,84,10
10,2000,12,10,6,4,6,1,82,10
10,2000,12,10,6,4,6,2,85,10
10,2000,12,10,6,4,6,3,84,10
10,2000,12,10,6,4,6,4,85,10
10,2000,12,10,6,4,6,5,81,10
10,2000,12,10,6,4,6,6,83,10
10,2000,12,10,6,4,6,7,83,10
10,2000,12,10,6,4,6,8,84,10
10,2000,12,10,6,4,6,9,84,10
10,2000,12,10,6,4,6,10,84,10
10,2000,12,10,7,4,7,1,82,10
10,2000,12,10,7,4,7,2,85,10
10,2000,12,10,7,4,7,3,84,10
10,2000,12,10,7,4,7,4,85,10
10,2000,12,10,7,4,7,5,81,10
10,2000,12,10,7,4,7,6,83,10
10,2000,12,10,7,4,7,7,83,10
10,2000,12,10,7,4,7,8,84,10
10,2000,12,10,7,4,7,9,84,10
10,2000,12,10,7,4,7,10,84,10
10,2000,12,10,8,4,8,1,82,10
10,2000,12,10,8,4,8,2,85,10
10,2000,12,10,8,4,8,3,84,10
10,2000,12,10,8,4,8,4,85,10
10,2000,12,10,8,4,8,5,81,10
10,2000,12,10,8,4,8,6,83,10
10,2000,12,10,8,4,8,7,83,10
10,2000,12,10,8,4,8,8,84,10
10,2000,12,10,8,4,8,9,84,10
10,2000,12,10,8,4,8,10,84,10
10,2000,12,10,9,4,9,1,82,10
10,2000,12,10,9,4,9,2,85,10
10,2000,12,10,9,4,9,3,84,10
10,2000,12,10,9,4,9,4,85,10
10,2000,12,10,9,4,9,5,81,10
10,2000,12,10,9,4,9,6,83,10
10,2000,12,10,9,4,9,7,83,10
10,2000,12,10,9,4,9,8,84,10
10,2000,12,10,9,4,9,9,84,10
10,2000,12,10,9,4,9,10,84,10
10,2000,12,10,10,4,10,1,82,10
10,2000,12,10,10,4,10,2,85,10
10,2000,12,10,10,4,10,3,84,10
10,2000,12,10,10,4,10,4,85,10
10,2000,12,10,10,4,10,5,81,10
10,2000,12,10,10,4,10,6,83,10
10,2000,12,10,10,4,10,7,83,10
10,2000,12,10,10,4,10,8,84,10
10,2000,12,10,10,4,10,9,84,10
10,2000,12,10,10,4,10,10,84,10
10,2000,12,10,11,4,11,1,82,10
10,2000,12,10,11,4,11,2,85,10
10,2000,12,10,11,4,11,3,84,10
10,2000,12,10,11,4,11,4,85,10
10,2000,12,10,11,4,11,5,81,10
10,2000,12,10,11,4,11,6,83,10
10,2000,12,10,11,4,11,7,83,10
10,2000,12,10,11,4,11,8,84,10
10,2000,12,10,11,4,11,9,84,10
10,2000,12,10,11,4,11,10,84,10
10,2000,12,10,12,4,12,1,82,10
10,2000,12,10,12,4,12,2,85,10
10,2000,12,10,12,4,12,3,84,10
10,2000,12,10,12,4,12,4,85,10
10,2000,12,10,12,4,12,5,81,10
10,2000,12,10,12,4,12,6,83,10
10,2000,12,10,12,4,12,7,83,10
10,2000,12,10,12,4,12,8,84,10
10,2000,12,10,12,4,12,9,84,10
