NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,1000,12,0,2,4,2,5,41,0
50,5,1000,12,0,3,4,3,1,41,0
50,5,1000,12,0,3,4,3,2,41,0
50,5,1000,12,0,3,4,3,3,39,0
50,5,1000,12,0,3,4,3,4,41,0
50,5,1000,12,0,3,4,3,5,41,0
50,5,1000,12,0,4,4,4,1,41,0
50,5,1000,12,0,4,4,4,2,41,0
50,5,1000,12,0,4,4,4,3,39,0
50,5,1000,12,0,4,4,4,4,41,0
50,5,1000,12,0,4,4,4,5,41,0
50,5,1000,12,0,5,4,5,1,41,0
50,5,1000,12,0,5,4,5,2,41,0
50,5,1000,12,0,5,4,5,3,39,0
50,5,1000,12,0,5,4,5,4,41,0
50,5,1000,12,0,5,4,5,5,41,0
50,5,1000,12,0,6,4,6,1,41,0
50,5,1000,12,0,6,4,6,2,41,0
50,5,1000,12,0,6,4,6,3,39,0
50,5,1000,12,0,6,4,6,4,41,0
50,5,1000,12,0,6,4,6,5,41,0
50,5,1000,12,0,7,4,7,1,41,0
50,5,1000,12,0,7,4,7,2,41,0
50,5,1000,12,0,7,4,7,3,39,0
50,5,1000,12,0,7,4,7,4,41,0
50,5,1000,12,0,7,4,7,5,41,0
50,5,1000,12,0,8,4,8,1,41,0
50,5,1000,12,0,8,4,8,2,41,0
50,5,1000,12,0,8,4,8,3,39,0
50,5,1000,12,0,8,4,8,4,41,0
50,5,1000,12,0,8,4,8,5,41,0
50,5,1000,12,0,9,4,9,1,41,0
50,5,1000,12,0,9,4,9,2,41,0
50,5,1000,12,0,9,4,9,3,39,0
50,5,1000,12,0,9,4,9,4,41,0
50,5,1000,12,0,9,4,9,5,41,0
50,5,1000,12,0,10,4,10,1,41,0
50,5,1000,12,0,10,4,10,2,41,0
50,5,1000,12,0,10,4,10,3,39,0
50,5,1000,12,0,10,4,10,4,41,0
50,5,1000,12,0,10,4,10,5,41,0
50,5,1000,12,0,11,4,11,1,41,0
50,5,1000,12,0,11,4,11,2,41,0
50,5,1000,12,0,11,4,11,3,39,0
50,5,1000,12,0,11,4,11,4,41,0
50,5,1000,12,0,11,4,11,5,41,0
50,5,1000,12,0,12,4,12,1,41,0
50,5,1000,12,0,12,4,12,2,41,0
50,5,1000,12,0,12,4,12,3,39,0
50,5,1000,12,0,12,4,12,4,41,0
50,5,1000,12,0,12,4,12,5,41,0
50,5,1000,12,0,13,4,13,1,41,0
50,5,1000,12,0,13,4,13,2,41,0
50,5,1000,12,0,13,4,13,3,39,0
50,5,1000,12,0,13,4,13,4,41,0
50,5,1000,12,0,13,4,13,5,41,0
50,5,1000,12,0,14,4,14,1,41,0
50,5,1000,12,0,14,4,14,2,41,0
50,5,1000,12,0,14,4,14,3,39,0
50,5,1000,12,0,14,4,14,4,41,0
50,5,1000,12,0,14,4,14,5,41,0
50,5,1000,12,0,15,4,15,1,41,0
50,5,1000,12,0,15,4,15,2,41,0
50,5,1000,12,0,15,4,15,3,39,0
50,5,1000,12,0,15,4,15,4,41,0
50,5,1000,12,0,15,4,15,5,41,0
50,5,1000,12,0,16,4,16,1,41,0
50,5,1000,12,0,16,4,16,2,41,0
50,5,1000,12,0,16,4,16,3,39,0
50,5,1000,12,0,16,4,16,4,41,0
50,5,1000,12,0,16,4,16,5,41,0
50,5,1000,12,0,17,4,17,1,41,0
50,5,1000,12,0,17,4,17,2,41,0
50,5,1000,12,0,17,4,17,3,39,0
50,5,1000,12,0,17,4,17,4,41,0
50,5,1000,12,0,17,4,17,5,41,0
50,5,1000,12,0,18,4,18,1,41,0
50,5,1000,12,0,18,4,18,2,41,0
50,5,1000,12,0,18,4,18,3,39,0
50,5,1000,12,0,18,4,18,4,41,0
50,5,1000,12,0,18,4,18,5,41,0
50,5,1000,12,0,19,4,19,1,41,0
50,5,1000,12,0,19,4,19,2,41,0
50,5,1000,12,0,19,4,19,3,39,0
50,5,1000,12,0,19,4,19,4,41,0
50,5,1000,12,0,19,4,19,5,41,0
50,5,1000,12,0,20,4,20,1,41,0
50,5,1000,12,0,20,4,20,2,41,0
50,5,1000,12,0,20,4,20,3,39,0
50,5,1000,12,0,20,4,20,4,41,0
50,5,1000,12,0,20,4,20,5,41,0
50,5,1000,12,0,21,4,21,1,41,0
50,5,1000,12,0,21,4,21,2,41,0
50,5,1000,12,0,21,4,21,3,39,0
50,5,1000,12,0,21,4,21,4,41,0
50,5,1000,12,0,21,4,21,5,41,0
50,5,1000,12,0,22,4,22,1,41,0
50,5,1000,12,0,22,4,22,2,41,0
50,5,1000,12,0,22,4,22,3,39,0
50,5,1000,12,0,22,4,22,4,41,0
50,5,1000,12,0,22,4,22,5,41,0
50,5,1000,12,0,23,4,23,1,41,0
50,5,1000,12,0,23,4,23,2,41,0
50,5,1000,12,0,23,4,23,3,39,0
50,5,1000,12,0,23,4,23,4,41,0
50,5,1000,12,0,23,4,23,5,41,0
50,5,1000,12,0,24,4,24,1,41,0
50,5,1000,12,0,24,4,24,2,41,0
50,5,1000,12,0,24,4,24,3,39,0
50,5,1000,12,0,24,4,24,4,41,0
50,5,1000,12,0,24,4,24,5,41,0
50,5,1000,12,0,25,4,25,1,41,0
50,5,1000,12,0,25,4,25,2,41,0
50,5,1000,12,0,25,4,25,3,39,0
50,5,1000,12,0,25,4,25,4,41,0
50,5,1000,12,0,25,4,25,5,41,0
50,5,1000,12,0,26,4,26,1,41,0
50,5,1000,12,0,26,4,26,2,41,0
50,5,1000,12,0,26,4,26,3,39,0
50,5,1000,12,0,26,4,26,4,41,0
50,5,1000,12,0,26,4,26,5,41,0
50,5,1000,12,0,27,4,27,1,41,0
50,5,1000,12,0,27,4,27,2,41,0
50,5,1000,12,0,27,4,27,3,39,0
50,5,1000,12,0,27,4,27,4,41,0
50,5,1000,12,0,27,4,27,5,41,0
50,5,1000,12,0,28,4,28,1,41,0
50,5,1000,12,0,28,4,28,2,41,0
50,5,1000,12,0,28,4,28,3,39,0
50,5,1000,12,0,28,4,28,4,41,0
50,5,1000,12,0,28,4,28,5,41,0
50,5,1000,12,0,29,4,29,1,41,0
50,5,1000,12,0,29,4,29,2,41,0
50,5,1000,12,0,29,4,29,3,39,0
50,5,1000,12,0,29,4,29,4,41,0
50,5,1000,12,0,29,4,29,5,41,0
50,5,1000,12,0,30,4,30,1,41,0
50,5,1000,12,0,30,4,30,2,41,0
50,5,1000,12,0,30,4,30,3,39,0
50,5,1000,12,0,30,4,30,4,41,0
50,5,1000,12,0,30,4,30,5,41,0
50,5,1000,12,0,31,4,31,1,41,0
50,5,1000,12,0,31,4,31,2,41,0
50,5,1000,12,0,31,4,31,3,39,0
50,5,1000,12,0,31,4,31,4,41,0
50,5,1000,12,0,31,4,31,5,41,0
50,5,1000,12,0,32,4,32,1,41,0
50,5,1000,12,0,32,4,32,2,41,0
50,5,1000,12,0,32,4,32,3,39,0
50,5,1000,12,0,32,4,32,4,41,0
50,5,1000,12,0,32,4,32,5,41,0
50,5,1000,12,0,33,4,33,1,41,0
50,5,1000,12,0,33,4,33,2,41,0
50,5,1000,12,0,33,4,33,3,39,0
50,5,1000,12,0,33,4,33,4,41,0
50,5,1000,12,0,33,4,33,5,41,0
50,5,1000,12,0,34,4,34,1,41,0
50,5,1000,12,0,34,4,34,2,41,0
50,5,1000,12,0,34,4,34,3,39,0
50,5,1000,12,0,34,4,34,4,41,0
50,5,1000,12,0,34,4,34,5,41,0
50,5,1000,12,0,35,4,35,1,41,0
50,5,1000,12,0,35,4,35,2,41,0
50,5,1000,12,0,35,4,35,3,39,0
50,5,1000,12,0,35,4,35,4,41,0
50,5,1000,12,0,35,4,35,5,41,0
50,5,1000,12,0,36,4,36,1,41,0
50,5,1000,12,0,36,4,36,2,41,0
50,5,1000,12,0,36,4,36,3,39,0
50,5,1000,12,0,36,4,36,4,41,0
50,5,1000,12,0,36,4,36,5,41,0
50,5,1000,12,0,37,4,37,1,41,0
50,5,1000,12,0,37,4,37,2,41,0
50,5,1000,12,0,37,4,37,3,39,0
50,5,1000,12,0,37,4,37,4,41,0
50,5,1000,12,0,37,4,37,5,41,0
50,5,1000,12,0,38,4,38,1,41,0
50,5,1000,12,0,38,4,38,2,41,0
50,5,1000,12,0,38,4,38,3,39,0
50,5,1000,12,0,38,4,38,4,41,0
50,5,1000,12,0,38,4,38,5,41,0
50,5,1000,12,0,39,4,39,1,41,0
50,5,1000,12,0,39,4,39,2,41,0
50,5,1000,12,0,39,4,39,3,39,0
50,5,1000,12,0,39,4,39,4,41,0
50,5,1000,12,0,39,4,39,5,41,0
50,5,1000,12,0,40,4,40,1,41,0
50,5,1000,12,0,40,4,40,2,41,0
50,5,1000,12,0,40,4,40,3,39,0
50,5,1000,12,0,40,4,40,4,41,0
50,5,1000,12,0,40,4,40,5,41,0
50,5,1000,12,0,41,4,41,1,41,0
50,5,1000,12,0,41,4,41,2,41,0
50,5,1000,12,0,41,4,41,3,39,0
50,5,1000,12,0,41,4,41,4,41,0
50,5,1000,12,0,41,4,41,5,41,0
50,5,1000,12,0,42,4,42,1,41,0
50,5,1000,12,0,42,4,42,2,41,0
50,5,1000,12,0,42,4,42,3,39,0
50,5,1000,12,0,42,4,42,4,41,0
50,5,1000,12,0,42,4,42,5,41,0
50,5,1000,12,0,43,4,43,1,41,0
50,5,1000,12,0,43,4,43,2,41,0
50,5,1000,12,0,43,4,43,3,39,0
50,5,1000,12,0,43,4,43,4,41,0
50,5,1000,12,0,43,4,43,5,41,0
50,5,1000,12,0,44,4,44,1,41,0
50,5,1000,12,0,44,4,44,2,41,0
50,5,1000,12,0,44,4,44,3,39,0
50,5,1000,12,0,44,4,44,4,41,0
50,5,1000,12,0,44,4,44,5,41,0
50,5,1000,12,0,45,4,45,1,41,0
50,5,1000,12,0,45,4,45,2,41,0
50,5,1000,12,0,45,4,45,3,39,0
50,5,1000,12,0,45,4,45,4,41,0
50,5,1000,12,0,45,4,45,5,41,0
50,5,1000,12,0,46,4,46,1,41,0
50,5,1000,12,0,46,4,46,2,41,0
50,5,1000,12,0,46,4,46,3,39,0
50,5,1000,12,0,46,4,46,4,41,0
50,5,1000,12,0,46,4,46,5,41,0
50,5,1000,12,0,47,4,47,1,41,0
50,5,1000,12,0,47,4,47,2,41,0
50,5,1000,12,0,47,4,47,3,39,0
50,5,1000,12,0,47,4,47,4,41,0
50,5,1000,12,0,47,4,47,5,41,0
50,5,1000,12,0,48,4,48,1,41,0
50,5,1000,12,0,48,4,48,2,41,0
50,5,1000,12,0,48,4,48,3,39,0
50,5,1000,12,0,48,4,48,4,41,0
50,5,1000,12,0,48,4,48,5,41,0
50,5,1000,12,0,49,4,49,1,41,0
50,5,1000,12,0,49,4,49,2,41,0
50,5,1000,12,0,49,4,49,3,39,0
50,5,1000,12,0,49,4,49,4,41,0
50,5,1000,12,0,49,4,49,5,41,0
50,5,1000,12,0,50,4,50,1,41,0
50,5,1000,12,0,50,4,50,2,41,0
50,5,1000,12,0,50,4,50,3,39,0
50,5,1000,12,0,50,4,50,4,41,0
50,5,1000,12,0,50,4,50,5,41,0
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,1000,12,5,1,0,1,1,17,0
50,5,1000,12,5,1,0,1,2,28,0
50,5,1000,12,5,1,0,1,3,37,5
50,5,1000,12,5,1,0,1,4,42,5
50,5,1000,12,5,1,0,1,5,44,5
50,5,1000,12,5,2,0,2,1,43,4
50,5,1000,12,5,2,0,2,2,42,5
50,5,1000,12,5,2,0,2,3,41,5
50,5,1000,12,5,2,0,2,4,42,5
50,5,1000,12,5,2,0,2,5,44,5
50,5,1000,12,5,3,0,3,1,43,4
50,5,1000,12,5,3,0,3,2,42,5
50,5,1000,12,5,3,0,3,3,41,5
50,5,1000,12,5,3,0,3,4,42,5
50,5,1000,12,5,3,0,3,5,44,5
50,5,1000,12,5,4,0,4,1,43,4
50,5,1000,12,5,4,0,4,2,42,5
50,5,1000,12,5,4,0,4,3,41,5
50,5,1000,12,5,4,0,4,4,42,5
50,5,1000,12,5,4,0,4,5,44,5
50,5,1000,12,5,5,0,5,1,43,4
50,5,1000,12,5,5,0,5,2,42,5
50,5,1000,12,5,5,0,5,3,41,5
50,5,1000,12,5,5,0,5,4,42,5
50,5,1000,12,5,5,0,5,5,44,5
50,5,1000,12,5,6,0,6,1,43,4
50,5,1000,12,5,6,0,6,2,42,5
50,5,1000,12,5,6,0,6,3,41,5
50,5,1000,12,5,6,0,6,4,42,5
50,5,1000,12,5,6,0,6,5,44,5
50,5,1000,12,5,7,0,7,1,43,4
50,5,1000,12,5,7,0,7,2,42,5
50,5,1000,12,5,7,0,7,3,41,5
50,5,1000,12,5,7,0,7,4,42,5
50,5,1000,12,5,7,0,7,5,44,5
50,5,1000,12,5,8,0,8,1,43,4
50,5,1000,12,5,8,0,8,2,42,5
50,5,1000,12,5,8,0,8,3,41,5
50,5,1000,12,5,8,0,8,4,42,5
50,5,1000,12,5,8,0,8,5,44,5
50,5,1000,12,5,9,0,9,1,43,4
50,5,1000,12,5,9,0,9,2,42,5
50,5,1000,12,5,9,0,9,3,41,5
50,5,1000,12,5,9,0,9,4,42,5
50,5,1000,12,5,9,0,9,5,44,5
50,5,1000,12,5,10,0,10,1,43,4
50,5,1000,12,5,10,0,10,2,42,5
50,5,1000,12,5,10,0,10,3,41,5
50,5,1000,12,5,10,0,10,4,42,5
50,5,1000,12,5,10,0,10,5,44,5
50,5,1000,12,5,11,0,11,1,43,4
50,5,1000,12,5,11,0,11,2,42,5
50,5,1000,12,5,11,0,11,3,41,5
50,5,1000,12,5,11,0,11,4,42,5
50,5,1000,12,5,11,0,11,5,44,5
50,5,1000,12,5,12,0,12,1,43,4
50,5,1000,12,5,12,0,12,2,42,5
50,5,1000,12,5,12,0,12,3,41,5
50,5,1000,12,5,12,0,12,4,42,5
50,5,1000,12,5,12,0,12,5,44,5
50,5,1000,12,5,13,0,13,1,43,4
50,5,1000,12,5,13,0,13,2,42,5
50,5,1000,12,5,13,0,13,3,41,5
50,5,1000,12,5,13,0,13,4,42,5
50,5,1000,12,5,13,0,13,5,44,5
50,5,1000,12,5,14,0,14,1,43,4
50,5,1000,12,5,14,0,14,2,42,5
50,5,1000,12,5,14,0,14,3,41,5
50,5,1000,12,5,14,0,14,4,42,5
50,5,1000,12,5,14,0,14,5,44,5
50,5,1000,12,5,15,0,15,1,43,4
50,5,1000,12,5,15,0,15,2,42,5
50,5,1000,12,5,15,0,15,3,41,5
50,5,1000,12,5,15,0,15,4,42,5
50,5,1000,12,5,15,0,15,5,44,5
50,5,1000,12,5,16,0,16,1,43,4
50,5,1000,12,5,16,0,16,2,42,5
50,5,1000,12,5,16,0,16,3,41,5
50,5,1000,12,5,16,0,16,4,42,5
50,5,1000,12,5,16,0,16,5,44,5
50,5,1000,12,5,17,0,17,1,43,4
50,5,1000,12,5,17,0,17,2,42,5
50,5,1000,12,5,17,0,17,3,41,5
50,5,1000,12,5,17,0,17,4,42,5
50,5,1000,12,5,17,0,17,5,44,5
50,5,1000,12,5,18,0,18,1,43,4
50,5,1000,12,5,18,0,18,2,42,5
50,5,1000,12,5,18,0,18,3,41,5
50,5,1000,12,5,18,0,18,4,42,5
50,5,1000,12,5,18,0,18,5,44,5
50,5,1000,12,5,19,0,19,1,43,4
50,5,1000,12,5,19,0,19,2,42,5
50,5,1000,12,5,19,0,19,3,41,5
50,5,1000,12,5,19,0,19,4,42,5
50,5,1000,12,5,19,0,19,5,44,5
50,5,1000,12,5,20,0,20,1,43,4
50,5,1000,12,5,20,0,20,2,42,5
50,5,1000,12,5,20,0,20,3,41,5
50,5,1000,12,5,20,0,20,4,42,5
50,5,1000,12,5,20,0,20,5,44,5
50,5,1000,12,5,21,0,21,1,43,4
50,5,1000,12,5,21,0,21,2,42,5
50,5,1000,12,5,21,0,21,3,41,5
50,5,1000,12,5,21,0,21,4,42,5
50,5,1000,12,5,21,0,21,5,44,5
50,5,1000,12,5,22,0,22,1,43,4
50,5,1000,12,5,22,0,22,2,42,5
50,5,1000,12,5,22,0,22,3,41,5
50,5,1000,12,5,22,0,22,4,42,5
50,5,1000,12,5,22,0,22,5,44,5
50,5,1000,12,5,23,0,23,1,43,4
50,5,1000,12,5,23,0,23,2,42,5
50,5,1000,12,5,23,0,23,3,41,5
50,5,1000,12,5,23,0,23,4,42,5
50,5,1000,12,5,23,0,23,5,44,5
50,5,1000,12,5,24,0,24,1,43,4
50,5,1000,12,5,24,0,24,2,42,5
50,5,1000,12,5,24,0,24,3,41,5
50,5,1000,12,5,24,0,24,4,42,5
50,5,1000,12,5,24,0,24,5,44,5
50,5,1000,12,5,25,0,25,1,43,4
50,5,1000,12,5,25,0,25,2,42,5
50,5,1000,12,5,25,0,25,3,41,5
50,5,1000,12,5,25,0,25,4,42,5
50,5,1000,12,5,25,0,25,5,44,5
50,5,1000,12,5,26,0,26,1,43,4
50,5,1000,12,5,26,0,26,2,42,5
50,5,1000,12,5,26,0,26,3,41,5
50,5,1000,12,5,26,0,26,4,42,5
50,5,1000,12,5,26,0,26,5,44,5
50,5,1000,12,5,27,0,27,1,43,4
50,5,1000,12,5,27,0,27,2,42,5
50,5,1000,12,5,27,0,27,3,41,5
50,5,1000,12,5,27,0,27,4,42,5
50,5,1000,12,5,27,0,27,5,44,5
50,5,1000,12,5,28,0,28,1,43,4
50,5,1000,12,5,28,0,28,2,42,5
50,5,1000,12,5,28,0,28,3,41,5
50,5,1000,12,5,28,0,28,4,42,5
50,5,1000,12,5,28,0,28,5,44,5
50,5,1000,12,5,29,0,29,1,43,4
50,5,1000,12,5,29,0,29,2,42,5
50,5,1000,12,5,29,0,29,3,41,5
50,5,1000,12,5,29,0,29,4,42,5
50,5,1000,12,5,29,0,29,5,44,5
50,5,1000,12,5,30,0,30,1,43,4
50,5,1000,12,5,30,0,30,2,42,5
50,5,1000,12,5,30,0,30,3,41,5
50,5,1000,12,5,30,0,30,4,42,5
50,5,1000,12,5,30,0,30,5,44,5
50,5,1000,12,5,31,0,31,1,43,4
50,5,1000,12,5,31,0,31,2,42,5
50,5,1000,12,5,31,0,31,3,41,5
50,5,1000,12,5,31,0,31,4,42,5
50,5,1000,12,5,31,0,31,5,44,5
50,5,1000,12,5,32,0,32,1,43,4
50,5,1000,12,5,32,0,32,2,42,5
50,5,1000,12,5,32,0,32,3,41,5
50,5,1000,12,5,32,0,32,4,42,5
50,5,1000,12,5,32,0,32,5,44,5
50,5,1000,12,5,33,0,33,1,43,4
50,5,1000,12,5,33,0,33,2,42,5
50,5,1000,12,5,33,0,33,3,41,5
50,5,1000,12,5,33,0,33,4,42,5
50,5,1000,12,5,33,0,33,5,44,5
50,5,1000,12,5,34,0,34,1,43,4
50,5,1000,12,5,34,0,34,2,42,5
50,5,1000,12,5,34,0,34,3,41,5
50,5,1000,12,5,34,0,34,4,42,5
50,5,1000,12,5,34,0,34,5,44,5
50,5,1000,12,5,35,0,35,1,43,4
50,5,1000,12,5,35,0,35,2,42,5
50,5,1000,12,5,35,0,35,3,41,5
50,5,1000,12,5,35,0,35,4,42,5
50,5,1000,12,5,35,0,35,5,44,5
50,5,1000,12,5,36,0,36,1,43,4
50,5,1000,12,5,36,0,36,2,42,5
50,5,1000,12,5,36,0,36,3,41,5
50,5,1000,12,5,36,0,36,4,42,5
50,5,1000,12,5,36,0,36,5,44,5
50,5,1000,12,5,37,0,37,1,43,4
50,5,1000,12,5,37,0,37,2,42,5
50,5,1000,12,5,37,0,37,3,41,5
50,5,1000,12,5,37,0,37,4,42,5
50,5,1000,12,5,37,0,37,5,44,5
50,5,1000,12,5,38,0,38,1,43,4
50,5,1000,12,5,38,0,38,2,42,5
50,5,1000,12,5,38,0,38,3,41,5
50,5,1000,12,5,38,0,38,4,42,5
50,5,1000,12,5,38,0,38,5,44,5
50,5,1000,12,5,39,0,39,1,43,4
50,5,1000,12,5,39,0,39,2,42,5
50,5,1000,12,5,39,0,39,3,41,5
50,5,1000,12,5,39,0,39,4,42,5
50,5,1000,12,5,39,0,39,5,44,5
50,5,1000,12,5,40,0,40,1,43,4
50,5,1000,12,5,40,0,40,2,42,5
50,5,1000,12,5,40,0,40,3,41,5
50,5,1000,12,5,40,0,40,4,42,5
50,5,1000,12,5,40,0,40,5,44,5
50,5,1000,12,5,41,0,41,1,43,4
50,5,1000,12,5,41,0,41,2,42,5
50,5,1000,12,5,41,0,41,3,41,5
50,5,1000,12,5,41,0,41,4,42,5
50,5,1000,12,5,41,0,41,5,44,5
50,5,1000,12,5,42,0,42,1,43,4
50,5,1000,12,5,42,0,42,2,42,5
50,5,1000,12,5,42,0,42,3,41,5
50,5,1000,12,5,42,0,42,4,42,5
50,5,1000,12,5,42,0,42,5,44,5
50,5,1000,12,5,43,0,43,1,43,4
50,5,1000,12,5,43,0,43,2,42,5
50,5,1000,12,5,43,0,43,3,41,5
50,5,1000,12,5,43,0,43,4,42,5
50,5,1000,12,5,43,0,43,5,44,5
50,5,1000,12,5,44,0,44,1,43,4
50,5,1000,12,5,44,0,44,2,42,5
50,5,1000,12,5,44,0,44,3,41,5
50,5,1000,12,5,44,0,44,4,42,5
50,5,1000,12,5,44,0,44,5,44,5
50,5,1000,12,5,45,0,45,1,43,4
50,5,1000,12,5,45,0,45,2,42,5
50,5,1000,12,5,45,0,45,3,41,5
50,5,1000,12,5,45,0,45,4,42,5
50,5,1000,12,5,45,0,45,5,44,5
50,5,1000,12,5,46,0,46,1,43,4
50,5,1000,12,5,46,0,46,2,42,5
50,5,1000,12,5,46,0,46,3,41,5
50,5,1000,12,5,46,0,46,4,42,5
50,5,1000,12,5,46,0,46,5,44,5
50,5,1000,12,5,47,0,47,1,43,4
50,5,1000,12,5,47,0,47,2,42,5
50,5,1000,12,5,47,0,47,3,41,5
50,5,1000,12,5,47,0,47,4,42,5
50,5,1000,12,5,47,0,47,5,44,5
50,5,1000,12,5,48,0,48,1,43,4
50,5,1000,12,5,48,0,48,2,42,5
50,5,1000,12,5,48,0,48,3,41,5
50,5,1000,12,5,48,0,48,4,42,5
50,5,1000,12,5,48,0,48,5,44,5
50,5,1000,12,5,49,0,49,1,43,4
50,5,1000,12,5,49,0,49,2,42,5
50,5,1000,12,5,49,0,49,3,41,5
50,5,1000,12,5,49,0,49,4,42,5
50,5,1000,12,5,49,0,49,5,44,5
50,5,1000,12,5,50,0,50,1,43,4
50,5,1000,12,5,50,0,50,2,42,5
50,5,1000,12,5,50,0,50,3,41,5
50,5,1000,12,5,50,0,50,4,42,5
50,5,1000,12,5,50,0,50,5,44,5
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,5,1000,12,5,1,1,1,1,17,0
50,5,1000,12,5,1,1,1,2,30,5
50,5,1000,12,5,1,1,1,3,38,5
50,5,1000,12,5,1,1,1,4,42,5
50,5,1000,12,5,1,1,1,5,42,5
50,5,1000,12,5,2,1,2,1,43,5
50,5,1000,12,5,2,1,2,2,44,5
50,5,1000,12,5,2,1,2,3,43,5
50,5,1000,12,5,2,1,2,4,42,5
50,5,1000,12,5,2,1,2,5,42,5
50,5,1000,12,5,3,1,3,1,43,5
50,5,1000,12,5,3,1,3,2,44,5
50,5,1000,12,5,3,1,3,3,43,5
50,5,1000,12,5,3,1,3,4,42,5
50,5,1000,12,5,3,1,3,5,42,5
50,5,1000,12,5,4,1,4,1,43,5
50,5,1000,12,5,4,1,4,2,44,5
50,5,1000,12,5,4,1,4,3,43,5
50,5,1000,12,5,4,1,4,4,42,5
50,5,1000,12,5,4,1,4,5,42,5
50,5,1000,12,5,5,1,5,1,43,5
50,5,1000,12,5,5,1,5,2,44,5
50,5,1000,12,5,5,1,5,3,43,5
50,5,1000,12,5,5,1,5,4,42,5
50,5,1000,12,5,5,1,5,5,42,5
50,5,1000,12,5,6,1,6,1,43,5
50,5,1000,12,5,6,1,6,2,44,5
50,5,1000,12,5,6,1,6,3,43,5
50,5,1000,12,5,6,1,6,4,42,5
50,5,1000,12,5,6,1,6,5,42,5
50,5,1000,12,5,7,1,7,1,43,5
50,5,1000,12,5,7,1,7,2,44,5
50,5,1000,12,5,7,1,7,3,43,5
50,5,1000,12,5,7,1,7,4,42,5
50,5,1000,12,5,7,1,7,5,42,5
50,5,1000,12,5,8,1,8,1,43,5
50,5,1000,12,5,8,1,8,2,44,5
50,5,1000,12,5,8,1,8,3,43,5
50,5,1000,12,5,8,1,8,4,42,5
50,5,1000,12,5,8,1,8,5,42,5
50,5,1000,12,5,9,1,9,1,43,5
50,5,1000,12,5,9,1,9,2,44,5
50,5,1000,12,5,9,1,9,3,43,5
50,5,1000,12,5,9,1,9,4,42,5
50,5,1000,12,5,9,1,9,5,42,5
50,5,1000,12,5,10,1,10,1,43,5
50,5,1000,12,5,10,1,10,2,44,5
50,5,1000,12,5,10,1,10,3,43,5
50,5,1000,12,5,10,1,10,4,42,5
50,5,1000,12,5,10,1,10,5,42,5
50,5,1000,12,5,11,1,11,1,43,5
50,5,1000,12,5,11,1,11,2,44,5
50,5,1000,12,5,11,1,11,3,43,5
50,5,1000,12,5,11,1,11,4,42,5
50,5,1000,12,5,11,1,11,5,42,5
50,5,1000,12,5,12,1,12,1,43,5
50,5,1000,12,5,12,1,12,2,44,5
50,5,1000,12,5,12,1,12,3,43,5
50,5,1000,12,5,12,1,12,4,42,5
50,5,1000,12,5,12,1,12,5,42,5
50,5,1000,12,5,13,1,13,1,43,5
50,5,1000,12,5,13,1,13,2,44,5
50,5,1000,12,5,13,1,13,3,43,5
50,5,1000,12,5,13,1,13,4,42,5
50,5,1000,12,5,13,1,13,5,42,5
50,5,1000,12,5,14,1,14,1,43,5
50,5,1000,12,5,14,1,14,2,44,5
50,5,1000,12,5,14,1,14,3,43,5
50,5,1000,12,5,14,1,14,4,42,5
50,5,1000,12,5,14,1,14,5,42,5
50,5,1000,12,5,15,1,15,1,43,5
50,5,1000,12,5,15,1,15,2,44,5
50,5,1000,12,5,15,1,15,3,43,5
50,5,1000,12,5,15,1,15,4,42,5
50,5,1000,12,5,15,1,15,5,42,5
50,5,1000,12,5,16,1,16,1,43,5
50,5,1000,12,5,16,1,16,2,44,5
50,5,1000,12,5,16,1,16,3,43,5
50,5,1000,12,5,16,1,16,4,42,5
50,5,1000,12,5,16,1,16,5,42,5
50,5,1000,12,5,17,1,17,1,43,5
50,5,1000,12,5,17,1,17,2,44,5
50,5,1000,12,5,17,1,17,3,43,5
50,5,1000,12,5,17,1,17,4,42,5
50,5,1000,12,5,17,1,17,5,42,5
50,5,1000,12,5,18,1,18,1,43,5
50,5,1000,12,5,18,1,18,2,44,5
50,5,1000,12,5,18,1,18,3,43,5
50,5,1000,12,5,18,1,18,4,42,5
50,5,1000,12,5,18,1,18,5,42,5
50,5,1000,12,5,19,1,19,1,43,5
50,5,1000,12,5,19,1,19,2,44,5
50,5,1000,12,5,19,1,19,3,43,5
50,5,1000,12,5,19,1,19,4,42,5
50,5,1000,12,5,19,1,19,5,42,5
50,5,1000,12,5,20,1,20,1,43,5
50,5,1000,12,5,20,1,20,2,44,5
50,5,1000,12,5,20,1,20,3,43,5
50,5,1000,12,5,20,1,20,4,42,5
50,5,1000,12,5,20,1,20,5,42,5
50,5,1000,12,5,21,1,21,1,43,5
50,5,1000,12,5,21,1,21,2,44,5
50,5,1000,12,5,21,1,21,3,43,5
50,5,1000,12,5,21,1,21,4,42,5
50,5,1000,12,5,21,1,21,5,42,5
50,5,1000,12,5,22,1,22,1,43,5
50,5,1000,12,5,22,1,22,2,44,5
