Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,1000,8,0,15,4,15,3,66,0
20,1000,8,0,15,4,15,4,68,0
20,1000,8,0,15,4,15,5,67,0
20,1000,8,0,15,4,15,6,69,0
20,1000,8,0,15,4,15,7,66,0
20,1000,8,0,15,4,15,8,69,0
20,1000,8,0,15,4,15,9,71,0
20,1000,8,0,15,4,15,10,72,0
20,1000,8,0,15,4,15,11,72,0
20,1000,8,0,15,4,15,12,73,0
20,1000,8,0,15,4,15,13,69,0
20,1000,8,0,15,4,15,14,72,0
20,1000,8,0,15,4,15,15,71,0
20,1000,8,0,15,4,15,16,70,0
20,1000,8,0,15,4,15,17,70,0
20,1000,8,0,15,4,15,18,69,0
20,1000,8,0,15,4,15,19,69,0
20,1000,8,0,15,4,15,20,67,0
20,1000,8,0,16,4,16,1,68,0
20,1000,8,0,16,4,16,2,67,0
20,1000,8,0,16,4,16,3,66,0
20,1000,8,0,16,4,16,4,68,0
20,1000,8,0,16,4,16,5,67,0
20,1000,8,0,16,4,16,6,69,0
20,1000,8,0,16,4,16,7,66,0
20,1000,8,0,16,4,16,8,69,0
20,1000,8,0,16,4,16,9,71,0
20,1000,8,0,16,4,16,10,72,0
20,1000,8,0,16,4,16,11,72,0
20,1000,8,0,16,4,16,12,73,0
20,1000,8,0,16,4,16,13,69,0
20,1000,8,0,16,4,16,14,72,0
20,1000,8,0,16,4,16,15,71,0
20,1000,8,0,16,4,16,16,70,0
20,1000,8,0,16,4,16,17,70,0
20,1000,8,0,16,4,16,18,69,0
20,1000,8,0,16,4,16,19,69,0
20,1000,8,0,16,4,16,20,67,0
20,1000,8,0,17,4,17,1,68,0
20,1000,8,0,17,4,17,2,67,0
20,1000,8,0,17,4,17,3,66,0
20,1000,8,0,17,4,17,4,68,0
20,1000,8,0,17,4,17,5,67,0
20,1000,8,0,17,4,17,6,69,0
20,1000,8,0,17,4,17,7,66,0
20,1000,8,0,17,4,17,8,69,0
20,1000,8,0,17,4,17,9,71,0
20,1000,8,0,17,4,17,10,72,0
20,1000,8,0,17,4,17,11,72,0
20,1000,8,0,17,4,17,12,73,0
20,1000,8,0,17,4,17,13,69,0
20,1000,8,0,17,4,17,14,72,0
20,1000,8,0,17,4,17,15,71,0
20,1000,8,0,17,4,17,16,70,0
20,1000,8,0,17,4,17,17,70,0
20,1000,8,0,17,4,17,18,69,0
20,1000,8,0,17,4,17,19,69,0
20,1000,8,0,17,4,17,20,67,0
20,1000,8,0,18,4,18,1,68,0
20,1000,8,0,18,4,18,2,67,0
20,1000,8,0,18,4,18,3,66,0
20,1000,8,0,18,4,18,4,68,0
20,1000,8,0,18,4,18,5,67,0
20,1000,8,0,18,4,18,6,69,0
20,1000,8,0,18,4,18,7,66,0
20,1000,8,0,18,4,18,8,69,0
20,1000,8,0,18,4,18,9,71,0
20,1000,8,0,18,4,18,10,72,0
20,1000,8,0,18,4,18,11,72,0
20,1000,8,0,18,4,18,12,73,0
20,1000,8,0,18,4,18,13,69,0
20,1000,8,0,18,4,18,14,72,0
20,1000,8,0,18,4,18,15,71,0
20,1000,8,0,18,4,18,16,70,0
20,1000,8,0,18,4,18,17,70,0
20,1000,8,0,18,4,18,18,69,0
20,1000,8,0,18,4,18,19,69,0
20,1000,8,0,18,4,18,20,67,0
20,1000,8,0,19,4,19,1,68,0
20,1000,8,0,19,4,19,2,67,0
20,1000,8,0,19,4,19,3,66,0
20,1000,8,0,19,4,19,4,68,0
20,1000,8,0,19,4,19,5,67,0
20,1000,8,0,19,4,19,6,69,0
20,1000,8,0,19,4,19,7,66,0
20,1000,8,0,19,4,19,8,69,0
20,1000,8,0,19,4,19,9,71,0
20,1000,8,0,19,4,19,10,72,0
20,1000,8,0,19,4,19,11,72,0
20,1000,8,0,19,4,19,12,73,0
20,1000,8,0,19,4,19,13,69,0
20,1000,8,0,19,4,19,14,72,0
20,1000,8,0,19,4,19,15,71,0
20,1000,8,0,19,4,19,16,70,0
20,1000,8,0,19,4,19,17,70,0
20,1000,8,0,19,4,19,18,69,0
20,1000,8,0,19,4,19,19,69,0
20,1000,8,0,19,4,19,20,67,0
20,1000,8,0,20,4,20,1,68,0
20,1000,8,0,20,4,20,2,67,0
20,1000,8,0,20,4,20,3,66,0
20,1000,8,0,20,4,20,4,68,0
20,1000,8,0,20,4,20,5,67,0
20,1000,8,0,20,4,20,6,69,0
20,1000,8,0,20,4,20,7,66,0
20,1000,8,0,20,4,20,8,69,0
20,1000,8,0,20,4,20,9,71,0
20,1000,8,0,20,4,20,10,72,0
20,1000,8,0,20,4,20,11,72,0
20,1000,8,0,20,4,20,12,73,0
20,1000,8,0,20,4,20,13,69,0
20,1000,8,0,20,4,20,14,72,0
20,1000,8,0,20,4,20,15,71,0
20,1000,8,0,20,4,20,16,70,0
20,1000,8,0,20,4,20,17,70,0
20,1000,8,0,20,4,20,18,69,0
20,1000,8,0,20,4,20,19,69,0
20,1000,8,0,20,4,20,20,67,0
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,1000,8,5,1,0,1,1,7,0
20,1000,8,5,1,0,1,2,12,0
20,1000,8,5,1,0,1,3,17,0
20,1000,8,5,1,0,1,4,23,5
20,1000,8,5,1,0,1,5,28,5
20,1000,8,5,1,0,1,6,33,5
20,1000,8,5,1,0,1,7,40,5
20,1000,8,5,1,0,1,8,43,5
20,1000,8,5,1,0,1,9,46,5
20,1000,8,5,1,0,1,10,48,5
20,1000,8,5,1,0,1,11,51,5
20,1000,8,5,1,0,1,12,55,5
20,1000,8,5,1,0,1,13,60,5
20,1000,8,5,1,0,1,14,64,5
20,1000,8,5,1,0,1,15,67,5
20,1000,8,5,1,0,1,16,68,5
20,1000,8,5,1,0,1,17,67,5
20,1000,8,5,1,0,1,18,69,5
20,1000,8,5,1,0,1,19,71,5
20,1000,8,5,1,0,1,20,72,5
20,1000,8,5,2,0,2,1,73,5
20,1000,8,5,2,0,2,2,69,5
20,1000,8,5,2,0,2,3,66,5
20,1000,8,5,2,0,2,4,68,5
20,1000,8,5,2,0,2,5,70,5
20,1000,8,5,2,0,2,6,69,5
20,1000,8,5,2,0,2,7,70,5
20,1000,8,5,2,0,2,8,72,5
20,1000,8,5,2,0,2,9,70,5
20,1000,8,5,2,0,2,10,68,5
20,1000,8,5,2,0,2,11,66,5
20,1000,8,5,2,0,2,12,68,5
20,1000,8,5,2,0,2,13,70,5
20,1000,8,5,2,0,2,14,72,5
20,1000,8,5,2,0,2,15,73,5
20,1000,8,5,2,0,2,16,70,5
20,1000,8,5,2,0,2,17,70,5
20,1000,8,5,2,0,2,18,68,5
20,1000,8,5,2,0,2,19,70,5
20,1000,8,5,2,0,2,20,72,5
20,1000,8,5,3,0,3,1,73,5
20,1000,8,5,3,0,3,2,69,5
20,1000,8,5,3,0,3,3,66,5
20,1000,8,5,3,0,3,4,68,5
20,1000,8,5,3,0,3,5,70,5
20,1000,8,5,3,0,3,6,69,5
20,1000,8,5,3,0,3,7,70,5
20,1000,8,5,3,0,3,8,72,5
20,1000,8,5,3,0,3,9,70,5
20,1000,8,5,3,0,3,10,68,5
20,1000,8,5,3,0,3,11,66,5
20,1000,8,5,3,0,3,12,68,5
20,1000,8,5,3,0,3,13,70,5
20,1000,8,5,3,0,3,14,72,5
20,1000,8,5,3,0,3,15,73,5
20,1000,8,5,3,0,3,16,70,5
20,1000,8,5,3,0,3,17,70,5
20,1000,8,5,3,0,3,18,68,5
20,1000,8,5,3,0,3,19,70,5
20,1000,8,5,3,0,3,20,72,5
20,1000,8,5,4,0,4,1,73,5
20,1000,8,5,4,0,4,2,69,5
20,1000,8,5,4,0,4,3,66,5
20,1000,8,5,4,0,4,4,68,5
20,1000,8,5,4,0,4,5,70,5
20,1000,8,5,4,0,4,6,69,5
20,1000,8,5,4,0,4,7,70,5
20,1000,8,5,4,0,4,8,72,5
20,1000,8,5,4,0,4,9,70,5
20,1000,8,5,4,0,4,10,68,5
20,1000,8,5,4,0,4,11,66,5
20,1000,8,5,4,0,4,12,68,5
20,1000,8,5,4,0,4,13,70,5
20,1000,8,5,4,0,4,14,72,5
20,1000,8,5,4,0,4,15,73,5
20,1000,8,5,4,0,4,16,70,5
20,1000,8,5,4,0,4,17,70,5
20,1000,8,5,4,0,4,18,68,5
20,1000,8,5,4,0,4,19,70,5
20,1000,8,5,4,0,4,20,72,5
20,1000,8,5,5,0,5,1,73,5
20,1000,8,5,5,0,5,2,69,5
20,1000,8,5,5,0,5,3,66,5
20,1000,8,5,5,0,5,4,68,5
20,1000,8,5,5,0,5,5,70,5
20,1000,8,5,5,0,5,6,69,5
20,1000,8,5,5,0,5,7,70,5
20,1000,8,5,5,0,5,8,72,5
20,1000,8,5,5,0,5,9,70,5
20,1000,8,5,5,0,5,10,68,5
20,1000,8,5,5,0,5,11,66,5
20,1000,8,5,5,0,5,12,68,5
20,1000,8,5,5,0,5,13,70,5
20,1000,8,5,5,0,5,14,72,5
20,1000,8,5,5,0,5,15,73,5
20,1000,8,5,5,0,5,16,70,5
20,1000,8,5,5,0,5,17,70,5
20,1000,8,5,5,0,5,18,68,5
20,1000,8,5,5,0,5,19,70,5
20,1000,8,5,5,0,5,20,72,5
20,1000,8,5,6,0,6,1,73,5
20,1000,8,5,6,0,6,2,69,5
20,1000,8,5,6,0,6,3,66,5
20,1000,8,5,6,0,6,4,68,5
20,1000,8,5,6,0,6,5,70,5
20,1000,8,5,6,0,6,6,69,5
20,1000,8,5,6,0,6,7,70,5
20,1000,8,5,6,0,6,8,72,5
20,1000,8,5,6,0,6,9,70,5
20,1000,8,5,6,0,6,10,68,5
20,1000,8,5,6,0,6,11,66,5
20,1000,8,5,6,0,6,12,68,5
20,1000,8,5,6,0,6,13,70,5
20,1000,8,5,6,0,6,14,72,5
20,1000,8,5,6,0,6,15,73,5
20,1000,8,5,6,0,6,16,70,5
20,1000,8,5,6,0,6,17,70,5
20,1000,8,5,6,0,6,18,68,5
20,1000,8,5,6,0,6,19,70,5
20,1000,8,5,6,0,6,20,72,5
20,1000,8,5,7,0,7,1,73,5
20,1000,8,5,7,0,7,2,69,5
20,1000,8,5,7,0,7,3,66,5
20,1000,8,5,7,0,7,4,68,5
20,1000,8,5,7,0,7,5,70,5
20,1000,8,5,7,0,7,6,69,5
20,1000,8,5,7,0,7,7,70,5
20,1000,8,5,7,0,7,8,72,5
20,1000,8,5,7,0,7,9,70,5
20,1000,8,5,7,0,7,10,68,5
20,1000,8,5,7,0,7,11,66,5
20,1000,8,5,7,0,7,12,68,5
20,1000,8,5,7,0,7,13,70,5
20,1000,8,5,7,0,7,14,72,5
20,1000,8,5,7,0,7,15,73,5
20,1000,8,5,7,0,7,16,70,5
20,1000,8,5,7,0,7,17,70,5
20,1000,8,5,7,0,7,18,68,5
20,1000,8,5,7,0,7,19,70,5
20,1000,8,5,7,0,7,20,72,5
20,1000,8,5,8,0,8,1,73,5
20,1000,8,5,8,0,8,2,69,5
20,1000,8,5,8,0,8,3,66,5
20,1000,8,5,8,0,8,4,68,5
20,1000,8,5,8,0,8,5,70,5
20,1000,8,5,8,0,8,6,69,5
20,1000,8,5,8,0,8,7,70,5
20,1000,8,5,8,0,8,8,72,5
20,1000,8,5,8,0,8,9,70,5
20,1000,8,5,8,0,8,10,68,5
20,1000,8,5,8,0,8,11,66,5
20,1000,8,5,8,0,8,12,68,5
20,1000,8,5,8,0,8,13,70,5
20,1000,8,5,8,0,8,14,72,5
20,1000,8,5,8,0,8,15,73,5
20,1000,8,5,8,0,8,16,70,5
20,1000,8,5,8,0,8,17,70,5
20,1000,8,5,8,0,8,18,68,5
20,1000,8,5,8,0,8,19,70,5
20,1000,8,5,8,0,8,20,72,5
20,1000,8,5,9,0,9,1,73,5
20,1000,8,5,9,0,9,2,69,5
20,1000,8,5,9,0,9,3,66,5
20,1000,8,5,9,0,9,4,68,5
20,1000,8,5,9,0,9,5,70,5
20,1000,8,5,9,0,9,6,69,5
20,1000,8,5,9,0,9,7,70,5
20,1000,8,5,9,0,9,8,72,5
20,1000,8,5,9,0,9,9,70,5
20,1000,8,5,9,0,9,10,68,5
20,1000,8,5,9,0,9,11,66,5
20,1000,8,5,9,0,9,12,68,5
20,1000,8,5,9,0,9,13,70,5
20,1000,8,5,9,0,9,14,72,5
20,1000,8,5,9,0,9,15,73,5
20,1000,8,5,9,0,9,16,70,5
20,1000,8,5,9,0,9,17,70,5
20,1000,8,5,9,0,9,18,68,5
20,1000,8,5,9,0,9,19,70,5
20,1000,8,5,9,0,9,20,72,5
20,1000,8,5,10,0,10,1,73,5
20,1000,8,5,10,0,10,2,69,5
20,1000,8,5,10,0,10,3,66,5
20,1000,8,5,10,0,10,4,68,5
20,1000,8,5,10,0,10,5,70,5
20,1000,8,5,10,0,10,6,69,5
20,1000,8,5,10,0,10,7,70,5
20,1000,8,5,10,0,10,8,72,5
20,1000,8,5,10,0,10,9,70,5
20,1000,8,5,10,0,10,10,68,5
20,1000,8,5,10,0,10,11,66,5
20,1000,8,5,10,0,10,12,68,5
20,1000,8,5,10,0,10,13,70,5
20,1000,8,5,10,0,10,14,72,5
20,1000,8,5,10,0,10,15,73,5
20,1000,8,5,10,0,10,16,70,5
20,1000,8,5,10,0,10,17,70,5
20,1000,8,5,10,0,10,18,68,5
20,1000,8,5,10,0,10,19,70,5
20,1000,8,5,10,0,10,20,72,5
20,1000,8,5,11,0,11,1,73,5
20,1000,8,5,11,0,11,2,69,5
20,1000,8,5,11,0,11,3,66,5
20,1000,8,5,11,0,11,4,68,5
20,1000,8,5,11,0,11,5,70,5
20,1000,8,5,11,0,11,6,69,5
20,1000,8,5,11,0,11,7,70,5
20,1000,8,5,11,0,11,8,72,5
20,1000,8,5,11,0,11,9,70,5
20,1000,8,5,11,0,11,10,68,5
20,1000,8,5,11,0,11,11,66,5
20,1000,8,5,11,0,11,12,68,5
20,1000,8,5,11,0,11,13,70,5
20,1000,8,5,11,0,11,14,72,5
20,1000,8,5,11,0,11,15,73,5
20,1000,8,5,11,0,11,16,70,5
20,1000,8,5,11,0,11,17,70,5
20,1000,8,5,11,0,11,18,68,5
20,1000,8,5,11,0,11,19,70,5
20,1000,8,5,11,0,11,20,72,5
20,1000,8,5,12,0,12,1,73,5
20,1000,8,5,12,0,12,2,69,5
20,1000,8,5,12,0,12,3,66,5
20,1000,8,5,12,0,12,4,68,5
20,1000,8,5,12,0,12,5,70,5
20,1000,8,5,12,0,12,6,69,5
20,1000,8,5,12,0,12,7,70,5
20,1000,8,5,12,0,12,8,72,5
20,1000,8,5,12,0,12,9,70,5
20,1000,8,5,12,0,12,10,68,5
20,1000,8,5,12,0,12,11,66,5
20,1000,8,5,12,0,12,12,68,5
20,1000,8,5,12,0,12,13,70,5
20,1000,8,5,12,0,12,14,72,5
20,1000,8,5,12,0,12,15,73,5
20,1000,8,5,12,0,12,16,70,5
20,1000,8,5,12,0,12,17,70,5
20,1000,8,5,12,0,12,18,68,5
20,1000,8,5,12,0,12,19,70,5
20,1000,8,5,12,0,12,20,72,5
20,1000,8,5,13,0,13,1,73,5
20,1000,8,5,13,0,13,2,69,5
20,1000,8,5,13,0,13,3,66,5
20,1000,8,5,13,0,13,4,68,5
20,1000,8,5,13,0,13,5,70,5
20,1000,8,5,13,0,13,6,69,5
20,1000,8,5,13,0,13,7,70,5
20,1000,8,5,13,0,13,8,72,5
20,1000,8,5,13,0,13,9,70,5
20,1000,8,5,13,0,13,10,68,5
20,1000,8,5,13,0,13,11,66,5
20,1000,8,5,13,0,13,12,68,5
20,1000,8,5,13,0,13,13,70,5
20,1000,8,5,13,0,13,14,72,5
20,1000,8,5,13,0,13,15,73,5
20,1000,8,5,13,0,13,16,70,5
20,1000,8,5,13,0,13,17,70,5
20,1000,8,5,13,0,13,18,68,5
20,1000,8,5,13,0,13,19,70,5
20,1000,8,5,13,0,13,20,72,5
20,1000,8,5,14,0,14,1,73,5
20,1000,8,5,14,0,14,2,69,5
20,1000,8,5,14,0,14,3,66,5
20,1000,8,5,14,0,14,4,68,5
20,1000,8,5,14,0,14,5,70,5
20,1000,8,5,14,0,14,6,69,5
20,1000,8,5,14,0,14,7,70,5
20,1000,8,5,14,0,14,8,72,5
20,1000,8,5,14,0,14,9,70,5
20,1000,8,5,14,0,14,10,68,5
20,1000,8,5,14,0,14,11,66,5
20,1000,8,5,14,0,14,12,68,5
20,1000,8,5,14,0,14,13,70,5
20,1000,8,5,14,0,14,14,72,5
20,1000,8,5,14,0,14,15,73,5
20,1000,8,5,14,0,14,16,70,5
20,1000,8,5,14,0,14,17,70,5
20,1000,8,5,14,0,14,18,68,5
20,1000,8,5,14,0,14,19,70,5
20,1000,8,5,14,0,14,20,72,5
20,1000,8,5,15,0,15,1,73,5
20,1000,8,5,15,0,15,2,69,5
20,1000,8,5,15,0,15,3,66,5
20,1000,8,5,15,0,15,4,68,5
20,1000,8,5,15,0,15,5,70,5
20,1000,8,5,15,0,15,6,69,5
20,1000,8,5,15,0,15,7,70,5
20,1000,8,5,15,0,15,8,72,5
20,1000,8,5,15,0,15,9,70,5
20,1000,8,5,15,0,15,10,68,5
20,1000,8,5,15,0,15,11,66,5
20,1000,8,5,15,0,15,12,68,5
20,1000,8,5,15,0,15,13,70,5
20,1000,8,5,15,0,15,14,72,5
20,1000,8,5,15,0,15,15,73,5
20,1000,8,5,15,0,15,16,70,5
20,1000,8,5,15,0,15,17,70,5
20,1000,8,5,15,0,15,18,68,5
20,1000,8,5,15,0,15,19,70,5
20,1000,8,5,15,0,15,20,72,5
20,1000,8,5,16,0,16,1,73,5
20,1000,8,5,16,0,16,2,69,5
20,1000,8,5,16,0,16,3,66,5
20,1000,8,5,16,0,16,4,68,5
20,1000,8,5,16,0,16,5,70,5
20,1000,8,5,16,0,16,6,69,5
20,1000,8,5,16,0,16,7,70,5
20,1000,8,5,16,0,16,8,72,5
20,1000,8,5,16,0,16,9,70,5
20,1000,8,5,16,0,16,10,68,5
20,1000,8,5,16,0,16,11,66,5
20,1000,8,5,16,0,16,12,68,5
20,1000,8,5,16,0,16,13,70,5
20,1000,8,5,16,0,16,14,72,5
20,1000,8,5,16,0,16,15,73,5
20,1000,8,5,16,0,16,16,70,5
20,1000,8,5,16,0,16,17,70,5
20,1000,8,5,16,0,16,18,68,5
20,1000,8,5,16,0,16,19,70,5
20,1000,8,5,16,0,16,20,72,5
20,1000,8,5,17,0,17,1,73,5
20,1000,8,5,17,0,17,2,69,5
20,1000,8,5,17,0,17,3,66,5
20,1000,8,5,17,0,17,4,68,5
20,1000,8,5,17,0,17,5,70,5
20,1000,8,5,17,0,17,6,69,5
20,1000,8,5,17,0,17,7,70,5
20,1000,8,5,17,0,17,8,72,5
20,1000,8,5,17,0,17,9,70,5
20,1000,8,5,17,0,17,10,68,5
20,1000,8,5,17,0,17,11,66,5
20,1000,8,5,17,0,17,12,68,5
20,1000,8,5,17,0,17,13,70,5
20,1000,8,5,17,0,17,14,72,5
20,1000,8,5,17,0,17,15,73,5
20,1000,8,5,17,0,17,16,70,5
20,1000,8,5,17,0,17,17,70,5
20,1000,8,5,17,0,17,18,68,5
20,1000,8,5,17,0,17,19,70,5
20,1000,8,5,17,0,17,20,72,5
20,1000,8,5,18,0,18,1,73,5
20,1000,8,5,18,0,18,2,69,5
20,1000,8,5,18,0,18,3,66,5
20,1000,8,5,18,0,18,4,68,5
20,1000,8,5,18,0,18,5,70,5
20,1000,8,5,18,0,18,6,69,5
20,1000,8,5,18,0,18,7,70,5
20,1000,8,5,18,0,18,8,72,5
20,1000,8,5,18,0,18,9,70,5
20,1000,8,5,18,0,18,10,68,5
20,1000,8,5,18,0,18,11,66,5
20,1000,8,5,18,0,18,12,68,5
20,1000,8,5,18,0,18,13,70,5
20,1000,8,5,18,0,18,14,72,5
20,1000,8,5,18,0,18,15,73,5
20,1000,8,5,18,0,18,16,70,5
20,1000,8,5,18,0,18,17,70,5
20,1000,8,5,18,0,18,18,68,5
20,1000,8,5,18,0,18,19,70,5
20,1000,8,5,18,0,18,20,72,5
20,1000,8,5,19,0,19,1,73,5
20,1000,8,5,19,0,19,2,69,5
20,1000,8,5,19,0,19,3,66,5
20,1000,8,5,19,0,19,4,68,5
20,1000,8,5,19,0,19,5,70,5
20,1000,8,5,19,0,19,6,69,5
20,1000,8,5,19,0,19,7,70,5
20,1000,8,5,19,0,19,8,72,5
20,1000,8,5,19,0,19,9,70,5
20,1000,8,5,19,0,19,10,68,5
20,1000,8,5,19,0,19,11,66,5
20,1000,8,5,19,0,19,12,68,5
20,1000,8,5,19,0,19,13,70,5
20,1000,8,5,19,0,19,14,72,5
20,1000,8,5,19,0,19,15,73,5
20,1000,8,5,19,0,19,16,70,5
20,1000,8,5,19,0,19,17,70,5
20,1000,8,5,19,0,19,18,68,5
20,1000,8,5,19,0,19,19,70,5
20,1000,8,5,19,0,19,20,72,5
20,1000,8,5,20,0,20,1,73,5
20,1000,8,5,20,0,20,2,69,5
20,1000,8,5,20,0,20,3,66,5
20,1000,8,5,20,0,20,4,68,5
20,1000,8,5,20,0,20,5,70,5
20,1000,8,5,20,0,20,6,69,5
20,1000,8,5,20,0,20,7,70,5
20,1000,8,5,20,0,20,8,72,5
20,1000,8,5,20,0,20,9,70,5
20,1000,8,5,20,0,20,10,68,5
20,1000,8,5,20,0,20,11,66,5
20,1000,8,5,20,0,20,12,68,5
20,1000,8,5,20,0,20,13,70,5
20,1000,8,5,20,0,20,14,72,5
20,1000,8,5,20,0,20,15,73,5
20,1000,8,5,20,0,20,16,70,5
20,1000,8,5,20,0,20,17,70,5
20,1000,8,5,20,0,20,18,68,5
20,1000,8,5,20,0,20,19,70,5
20,1000,8,5,20,0,20,20,72,5
Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,1000,8,5,1,1,1,1,5,0
20,1000,8,5,1,1,1,2,10,5
20,1000,8,5,1,1,1,3,15,2
20,1000,8,5,1,1,1,4,21,5
20,1000,8,5,1,1,1,5,26,5
20,1000,8,5,1,1,1,6,31,5
20,1000,8,5,1,1,1,7,35,5
20,1000,8,5,1,1,1,8,39,5
20,1000,8,5,1,1,1,9,44,5
20,1000,8,5,1,1,1,10,51,5
20,1000,8,5,1,1,1,11,55,5
20,1000,8,5,1,1,1,12,56,5
20,1000,8,5,1,1,1,13,58,5
20,1000,8,5,1,1,1,14,60,5
20,1000,8,5,1,1,1,15,62,5
20,1000,8,5,1,1,1,16,66,5
20,1000,8,5,1,1,1,17,66,5
20,1000,8,5,1,1,1,18,71,5
20,1000,8,5,1,1,1,19,74,5
20,1000,8,5,1,1,1,20,70,5
20,1000,8,5,2,1,2,1,71,5
20,1000,8,5,2,1,2,2,68,5
20,1000,8,5,2,1,2,3,68,5
20,1000,8,5,2,1,2,4,69,5
20,1000,8,5,2,1,2,5,68,5
20,1000,8,5,2,1,2,6,71,5
20,1000,8,5,2,1,2,7,67,5
20,1000,8,5,2,1,2,8,69,5
20,1000,8,5,2,1,2,9,69,5
20,1000,8,5,2,1,2,10,68,5
20,1000,8,5,2,1,2,11,70,5
20,1000,8,5,2,1,2,12,67,5
20,1000,8,5,2,1,2,13,66,5
20,1000,8,5,2,1,2,14,65,5
20,1000,8,5,2,1,2,15,68,5
20,1000,8,5,2,1,2,16,68,5
20,1000,8,5,2,1,2,17,69,5
20,1000,8,5,2,1,2,18,70,5
20,1000,8,5,2,1,2,19,74,5
20,1000,8,5,2,1,2,20,70,5
20,1000,8,5,3,1,3,1,71,5
20,1000,8,5,3,1,3,2,68,5
20,1000,8,5,3,1,3,3,68,5
20,1000,8,5,3,1,3,4,69,5
20,1000,8,5,3,1,3,5,68,5
20,1000,8,5,3,1,3,6,71,5
20,1000,8,5,3,1,3,7,67,5
20,1000,8,5,3,1,3,8,69,5
20,1000,8,5,3,1,3,9,69,5
20,1000,8,5,3,1,3,10,68,5
20,1000,8,5,3,1,3,11,70,5
20,1000,8,5,3,1,3,12,67,5
20,1000,8,5,3,1,3,13,66,5
20,1000,8,5,3,1,3,14,65,5
20,1000,8,5,3,1,3,15,68,5
20,1000,8,5,3,1,3,16,68,5
20,1000,8,5,3,1,3,17,69,5
20,1000,8,5,3,1,3,18,70,5
20,1000,8,5,3,1,3,19,74,5
20,1000,8,5,3,1,3,20,70,5
20,1000,8,5,4,1,4,1,71,5
20,1000,8,5,4,1,4,2,68,5
20,1000,8,5,4,1,4,3,68,5
20,1000,8,5,4,1,4,4,69,5
20,1000,8,5,4,1,4,5,68,5
20,1000,8,5,4,1,4,6,71,5
20,1000,8,5,4,1,4,7,67,5
20,1000,8,5,4,1,4,8,69,5
20,1000,8,5,4,1,4,9,69,5
20,1000,8,5,4,1,4,10,68,5
20,1000,8,5,4,1,4,11,70,5
20,1000,8,5,4,1,4,12,67,5
20,1000,8,5,4,1,4,13,66,5
20,1000,8,5,4,1,4,14,65,5
20,1000,8,5,4,1,4,15,68,5
20,1000,8,5,4,1,4,16,68,5
20,1000,8,5,4,1,4,17,69,5
20,1000,8,5,4,1,4,18,70,5
20,1000,8,5,4,1,4,19,74,5
20,1000,8,5,4,1,4,20,70,5
20,1000,8,5,5,1,5,1,71,5
20,1000,8,5,5,1,5,2,68,5
20,1000,8,5,5,1,5,3,68,5
20,1000,8,5,5,1,5,4,69,5
20,1000,8,5,5,1,5,5,68,5
20,1000,8,5,5,1,5,6,71,5
20,1000,8,5,5,1,5,7,67,5
20,1000,8,5,5,1,5,8,69,5
20,1000,8,5,5,1,5,9,69,5
20,1000,8,5,5,1,5,10,68,5
20,1000,8,5,5,1,5,11,70,5
20,1000,8,5,5,1,5,12,67,5
20,1000,8,5,5,1,5,13,66,5
20,1000,8,5,5,1,5,14,65,5
20,1000,8,5,5,1,5,15,68,5
20,1000,8,5,5,1,5,16,68,5
20,1000,8,5,5,1,5,17,69,5
20,1000,8,5,5,1,5,18,70,5
20,1000,8,5,5,1,5,19,74,5
20,1000,8,5,5,1,5,20,70,5
20,1000,8,5,6,1,6,1,71,5
20,1000,8,5,6,1,6,2,68,5
20,1000,8,5,6,1,6,3,68,5
20,1000,8,5,6,1,6,4,69,5
20,1000,8,5,6,1,6,5,68,5
20,1000,8,5,6,1,6,6,71,5
20,1000,8,5,6,1,6,7,67,5
20,1000,8,5,6,1,6,8,69,5
20,1000,8,5,6,1,6,9,69,5
20,1000,8,5,6,1,6,10,68,5
20,1000,8,5,6,1,6,11,70,5
20,1000,8,5,6,1,6,12,67,5
20,1000,8,5,6,1,6,13,66,5
20,1000,8,5,6,1,6,14,65,5
20,1000,8,5,6,1,6,15,68,5
20,1000,8,5,6,1,6,16,68,5
20,1000,8,5,6,1,6,17,69,5
20,1000,8,5,6,1,6,18,70,5
20,1000,8,5,6,1,6,19,74,5
20,1000,8,5,6,1,6,20,70,5
20,1000,8,5,7,1,7,1,71,5
20,1000,8,5,7,1,7,2,68,5
20,1000,8,5,7,1,7,3,68,5
20,1000,8,5,7,1,7,4,69,5
20,1000,8,5,7,1,7,5,68,5
20,1000,8,5,7,1,7,6,71,5
20,1000,8,5,7,1,7,7,67,5
20,1000,8,5,7,1,7,8,69,5
20,1000,8,5,7,1,7,9,69,5
20,1000,8,5,7,1,7,10,68,5
20,1000,8,5,7,1,7,11,70,5
20,1000,8,5,7,1,7,12,67,5
20,1000,8,5,7,1,7,13,66,5
20,1000,8,5,7,1,7,14,65,5
20,1000,8,5,7,1,7,15,68,5
20,1000,8,5,7,1,7,16,68,5
20,1000,8,5,7,1,7,17,69,5
20,1000,8,5,7,1,7,18,70,5
